PERMNO,date,TICKER,COMNAM,CFACPR
25785,2020-02-27,F,FORD MOTOR CO DEL,1
25785,2020-02-28,F,FORD MOTOR CO DEL,1
25785,2020-03-02,F,FORD MOTOR CO DEL,1
25785,2020-03-03,F,FORD MOTOR CO DEL,1
25785,2020-03-04,F,FORD MOTOR CO DEL,1
25785,2020-03-05,F,FORD MOTOR CO DEL,1
25785,2020-03-06,F,FORD MOTOR CO DEL,1
25785,2020-03-09,F,FORD MOTOR CO DEL,1
25785,2020-03-10,F,FORD MOTOR CO DEL,1
25785,2020-03-11,F,FORD MOTOR CO DEL,1
25785,2020-03-12,F,FORD MOTOR CO DEL,1
25785,2020-03-13,F,FORD MOTOR CO DEL,1
25785,2020-03-16,F,FORD MOTOR CO DEL,1
25785,2020-03-17,F,FORD MOTOR CO DEL,1
25785,2020-03-18,F,FORD MOTOR CO DEL,1
25785,2020-03-19,F,FORD MOTOR CO DEL,1
25785,2020-03-20,F,FORD MOTOR CO DEL,1
25785,2020-03-23,F,FORD MOTOR CO DEL,1
25785,2020-03-24,F,FORD MOTOR CO DEL,1
25785,2020-03-25,F,FORD MOTOR CO DEL,1
25785,2020-03-26,F,FORD MOTOR CO DEL,1
25785,2020-03-27,F,FORD MOTOR CO DEL,1
25785,2020-03-30,F,FORD MOTOR CO DEL,1
25785,2020-03-31,F,FORD MOTOR CO DEL,1
25785,2020-04-01,F,FORD MOTOR CO DEL,1
25785,2020-04-02,F,FORD MOTOR CO DEL,1
25785,2020-04-03,F,FORD MOTOR CO DEL,1
25785,2020-04-06,F,FORD MOTOR CO DEL,1
25785,2020-04-07,F,FORD MOTOR CO DEL,1
25785,2020-04-08,F,FORD MOTOR CO DEL,1
25785,2020-04-09,F,FORD MOTOR CO DEL,1
25785,2020-04-13,F,FORD MOTOR CO DEL,1
25785,2020-04-14,F,FORD MOTOR CO DEL,1
25785,2020-04-15,F,FORD MOTOR CO DEL,1
25785,2020-04-16,F,FORD MOTOR CO DEL,1
25785,2020-04-17,F,FORD MOTOR CO DEL,1
25785,2020-04-20,F,FORD MOTOR CO DEL,1
25785,2020-04-21,F,FORD MOTOR CO DEL,1
25785,2020-04-22,F,FORD MOTOR CO DEL,1
25785,2020-04-23,F,FORD MOTOR CO DEL,1
25785,2020-04-24,F,FORD MOTOR CO DEL,1
25785,2020-04-27,F,FORD MOTOR CO DEL,1
25785,2020-04-28,F,FORD MOTOR CO DEL,1
25785,2020-04-29,F,FORD MOTOR CO DEL,1
25785,2020-04-30,F,FORD MOTOR CO DEL,1
25785,2020-05-01,F,FORD MOTOR CO DEL,1
25785,2020-05-04,F,FORD MOTOR CO DEL,1
25785,2020-05-05,F,FORD MOTOR CO DEL,1
25785,2020-05-06,F,FORD MOTOR CO DEL,1
25785,2020-05-07,F,FORD MOTOR CO DEL,1
25785,2020-05-08,F,FORD MOTOR CO DEL,1
25785,2020-05-11,F,FORD MOTOR CO DEL,1
25785,2020-05-12,F,FORD MOTOR CO DEL,1
25785,2020-05-13,F,FORD MOTOR CO DEL,1
25785,2020-05-14,F,FORD MOTOR CO DEL,1
25785,2020-05-15,F,FORD MOTOR CO DEL,1
25785,2020-05-18,F,FORD MOTOR CO DEL,1
25785,2020-05-19,F,FORD MOTOR CO DEL,1
25785,2020-05-20,F,FORD MOTOR CO DEL,1
25785,2020-05-21,F,FORD MOTOR CO DEL,1
25785,2020-05-22,F,FORD MOTOR CO DEL,1
25785,2020-05-26,F,FORD MOTOR CO DEL,1
25785,2020-05-27,F,FORD MOTOR CO DEL,1
25785,2020-05-28,F,FORD MOTOR CO DEL,1
25785,2020-05-29,F,FORD MOTOR CO DEL,1
25785,2020-06-01,F,FORD MOTOR CO DEL,1
25785,2020-06-02,F,FORD MOTOR CO DEL,1
25785,2020-06-03,F,FORD MOTOR CO DEL,1
25785,2020-06-04,F,FORD MOTOR CO DEL,1
25785,2020-06-05,F,FORD MOTOR CO DEL,1
25785,2020-06-08,F,FORD MOTOR CO DEL,1
25785,2020-06-09,F,FORD MOTOR CO DEL,1
25785,2020-06-10,F,FORD MOTOR CO DEL,1
25785,2020-06-11,F,FORD MOTOR CO DEL,1
25785,2020-06-12,F,FORD MOTOR CO DEL,1
25785,2020-06-15,F,FORD MOTOR CO DEL,1
25785,2020-06-16,F,FORD MOTOR CO DEL,1
25785,2020-06-17,F,FORD MOTOR CO DEL,1
25785,2020-06-18,F,FORD MOTOR CO DEL,1
25785,2020-06-19,F,FORD MOTOR CO DEL,1
25785,2020-06-22,F,FORD MOTOR CO DEL,1
25785,2020-06-23,F,FORD MOTOR CO DEL,1
25785,2020-06-24,F,FORD MOTOR CO DEL,1
25785,2020-06-25,F,FORD MOTOR CO DEL,1
25785,2020-06-26,F,FORD MOTOR CO DEL,1
25785,2020-06-29,F,FORD MOTOR CO DEL,1
25785,2020-06-30,F,FORD MOTOR CO DEL,1
25785,2020-07-01,F,FORD MOTOR CO DEL,1
25785,2020-07-02,F,FORD MOTOR CO DEL,1
25785,2020-07-06,F,FORD MOTOR CO DEL,1
25785,2020-07-07,F,FORD MOTOR CO DEL,1
25785,2020-07-08,F,FORD MOTOR CO DEL,1
25785,2020-07-09,F,FORD MOTOR CO DEL,1
25785,2020-07-10,F,FORD MOTOR CO DEL,1
25785,2020-07-13,F,FORD MOTOR CO DEL,1
25785,2020-07-14,F,FORD MOTOR CO DEL,1
25785,2020-07-15,F,FORD MOTOR CO DEL,1
25785,2020-07-16,F,FORD MOTOR CO DEL,1
25785,2020-07-17,F,FORD MOTOR CO DEL,1
25785,2020-07-20,F,FORD MOTOR CO DEL,1
25785,2020-07-21,F,FORD MOTOR CO DEL,1
25785,2020-07-22,F,FORD MOTOR CO DEL,1
25785,2020-07-23,F,FORD MOTOR CO DEL,1
25785,2020-07-24,F,FORD MOTOR CO DEL,1
25785,2020-07-27,F,FORD MOTOR CO DEL,1
25785,2020-07-28,F,FORD MOTOR CO DEL,1
25785,2020-07-29,F,FORD MOTOR CO DEL,1
25785,2020-07-30,F,FORD MOTOR CO DEL,1
25785,2020-07-31,F,FORD MOTOR CO DEL,1
25785,2020-08-03,F,FORD MOTOR CO DEL,1
25785,2020-08-04,F,FORD MOTOR CO DEL,1
25785,2020-08-05,F,FORD MOTOR CO DEL,1
25785,2020-08-06,F,FORD MOTOR CO DEL,1
25785,2020-08-07,F,FORD MOTOR CO DEL,1
25785,2020-08-10,F,FORD MOTOR CO DEL,1
25785,2020-08-11,F,FORD MOTOR CO DEL,1
25785,2020-08-12,F,FORD MOTOR CO DEL,1
25785,2020-08-13,F,FORD MOTOR CO DEL,1
25785,2020-08-14,F,FORD MOTOR CO DEL,1
25785,2020-08-17,F,FORD MOTOR CO DEL,1
25785,2020-08-18,F,FORD MOTOR CO DEL,1
25785,2020-08-19,F,FORD MOTOR CO DEL,1
25785,2020-08-20,F,FORD MOTOR CO DEL,1
25785,2020-08-21,F,FORD MOTOR CO DEL,1
25785,2020-08-24,F,FORD MOTOR CO DEL,1
25785,2020-08-25,F,FORD MOTOR CO DEL,1
25785,2020-08-26,F,FORD MOTOR CO DEL,1
25785,2020-08-27,F,FORD MOTOR CO DEL,1
25785,2020-08-28,F,FORD MOTOR CO DEL,1
25785,2020-08-31,F,FORD MOTOR CO DEL,1
25785,2020-09-01,F,FORD MOTOR CO DEL,1
25785,2020-09-02,F,FORD MOTOR CO DEL,1
25785,2020-09-03,F,FORD MOTOR CO DEL,1
25785,2020-09-04,F,FORD MOTOR CO DEL,1
25785,2020-09-08,F,FORD MOTOR CO DEL,1
25785,2020-09-09,F,FORD MOTOR CO DEL,1
25785,2020-09-10,F,FORD MOTOR CO DEL,1
25785,2020-09-11,F,FORD MOTOR CO DEL,1
25785,2020-09-14,F,FORD MOTOR CO DEL,1
25785,2020-09-15,F,FORD MOTOR CO DEL,1
25785,2020-09-16,F,FORD MOTOR CO DEL,1
25785,2020-09-17,F,FORD MOTOR CO DEL,1
25785,2020-09-18,F,FORD MOTOR CO DEL,1
25785,2020-09-21,F,FORD MOTOR CO DEL,1
25785,2020-09-22,F,FORD MOTOR CO DEL,1
25785,2020-09-23,F,FORD MOTOR CO DEL,1
25785,2020-09-24,F,FORD MOTOR CO DEL,1
25785,2020-09-25,F,FORD MOTOR CO DEL,1
25785,2020-09-28,F,FORD MOTOR CO DEL,1
25785,2020-09-29,F,FORD MOTOR CO DEL,1
25785,2020-09-30,F,FORD MOTOR CO DEL,1
25785,2020-10-01,F,FORD MOTOR CO DEL,1
25785,2020-10-02,F,FORD MOTOR CO DEL,1
25785,2020-10-05,F,FORD MOTOR CO DEL,1
25785,2020-10-06,F,FORD MOTOR CO DEL,1
25785,2020-10-07,F,FORD MOTOR CO DEL,1
25785,2020-10-08,F,FORD MOTOR CO DEL,1
25785,2020-10-09,F,FORD MOTOR CO DEL,1
25785,2020-10-12,F,FORD MOTOR CO DEL,1
25785,2020-10-13,F,FORD MOTOR CO DEL,1
25785,2020-10-14,F,FORD MOTOR CO DEL,1
25785,2020-10-15,F,FORD MOTOR CO DEL,1
25785,2020-10-16,F,FORD MOTOR CO DEL,1
25785,2020-10-19,F,FORD MOTOR CO DEL,1
25785,2020-10-20,F,FORD MOTOR CO DEL,1
25785,2020-10-21,F,FORD MOTOR CO DEL,1
25785,2020-10-22,F,FORD MOTOR CO DEL,1
25785,2020-10-23,F,FORD MOTOR CO DEL,1
25785,2020-10-26,F,FORD MOTOR CO DEL,1
25785,2020-10-27,F,FORD MOTOR CO DEL,1
25785,2020-10-28,F,FORD MOTOR CO DEL,1
25785,2020-10-29,F,FORD MOTOR CO DEL,1
25785,2020-10-30,F,FORD MOTOR CO DEL,1
25785,2020-11-02,F,FORD MOTOR CO DEL,1
25785,2020-11-03,F,FORD MOTOR CO DEL,1
25785,2020-11-04,F,FORD MOTOR CO DEL,1
25785,2020-11-05,F,FORD MOTOR CO DEL,1
25785,2020-11-06,F,FORD MOTOR CO DEL,1
25785,2020-11-09,F,FORD MOTOR CO DEL,1
25785,2020-11-10,F,FORD MOTOR CO DEL,1
25785,2020-11-11,F,FORD MOTOR CO DEL,1
25785,2020-11-12,F,FORD MOTOR CO DEL,1
25785,2020-11-13,F,FORD MOTOR CO DEL,1
25785,2020-11-16,F,FORD MOTOR CO DEL,1
25785,2020-11-17,F,FORD MOTOR CO DEL,1
25785,2020-11-18,F,FORD MOTOR CO DEL,1
25785,2020-11-19,F,FORD MOTOR CO DEL,1
25785,2020-11-20,F,FORD MOTOR CO DEL,1
25785,2020-11-23,F,FORD MOTOR CO DEL,1
25785,2020-11-24,F,FORD MOTOR CO DEL,1
25785,2020-11-25,F,FORD MOTOR CO DEL,1
25785,2020-11-27,F,FORD MOTOR CO DEL,1
25785,2020-11-30,F,FORD MOTOR CO DEL,1
25785,2020-12-01,F,FORD MOTOR CO DEL,1
25785,2020-12-02,F,FORD MOTOR CO DEL,1
25785,2020-12-03,F,FORD MOTOR CO DEL,1
25785,2020-12-04,F,FORD MOTOR CO DEL,1
25785,2020-12-07,F,FORD MOTOR CO DEL,1
25785,2020-12-08,F,FORD MOTOR CO DEL,1
25785,2020-12-09,F,FORD MOTOR CO DEL,1
25785,2020-12-10,F,FORD MOTOR CO DEL,1
25785,2020-12-11,F,FORD MOTOR CO DEL,1
25785,2020-12-14,F,FORD MOTOR CO DEL,1
25785,2020-12-15,F,FORD MOTOR CO DEL,1
25785,2020-12-16,F,FORD MOTOR CO DEL,1
25785,2020-12-17,F,FORD MOTOR CO DEL,1
25785,2020-12-18,F,FORD MOTOR CO DEL,1
25785,2020-12-21,F,FORD MOTOR CO DEL,1
25785,2020-12-22,F,FORD MOTOR CO DEL,1
25785,2020-12-23,F,FORD MOTOR CO DEL,1
25785,2020-12-24,F,FORD MOTOR CO DEL,1
25785,2020-12-28,F,FORD MOTOR CO DEL,1
25785,2020-12-29,F,FORD MOTOR CO DEL,1
25785,2020-12-30,F,FORD MOTOR CO DEL,1
25785,2020-12-31,F,FORD MOTOR CO DEL,1
25785,2021-01-04,F,FORD MOTOR CO DEL,1
25785,2021-01-05,F,FORD MOTOR CO DEL,1
25785,2021-01-06,F,FORD MOTOR CO DEL,1
25785,2021-01-07,F,FORD MOTOR CO DEL,1
25785,2021-01-08,F,FORD MOTOR CO DEL,1
25785,2021-01-11,F,FORD MOTOR CO DEL,1
25785,2021-01-12,F,FORD MOTOR CO DEL,1
25785,2021-01-13,F,FORD MOTOR CO DEL,1
25785,2021-01-14,F,FORD MOTOR CO DEL,1
25785,2021-01-15,F,FORD MOTOR CO DEL,1
25785,2021-01-19,F,FORD MOTOR CO DEL,1
25785,2021-01-20,F,FORD MOTOR CO DEL,1
25785,2021-01-21,F,FORD MOTOR CO DEL,1
25785,2021-01-22,F,FORD MOTOR CO DEL,1
25785,2021-01-25,F,FORD MOTOR CO DEL,1
25785,2021-01-26,F,FORD MOTOR CO DEL,1
25785,2021-01-27,F,FORD MOTOR CO DEL,1
25785,2021-01-28,F,FORD MOTOR CO DEL,1
25785,2021-01-29,F,FORD MOTOR CO DEL,1
25785,2021-02-01,F,FORD MOTOR CO DEL,1
25785,2021-02-02,F,FORD MOTOR CO DEL,1
25785,2021-02-03,F,FORD MOTOR CO DEL,1
25785,2021-02-04,F,FORD MOTOR CO DEL,1
25785,2021-02-05,F,FORD MOTOR CO DEL,1
25785,2021-02-08,F,FORD MOTOR CO DEL,1
25785,2021-02-09,F,FORD MOTOR CO DEL,1
25785,2021-02-10,F,FORD MOTOR CO DEL,1
25785,2021-02-11,F,FORD MOTOR CO DEL,1
25785,2021-02-12,F,FORD MOTOR CO DEL,1
25785,2021-02-16,F,FORD MOTOR CO DEL,1
25785,2021-02-17,F,FORD MOTOR CO DEL,1
25785,2021-02-18,F,FORD MOTOR CO DEL,1
25785,2021-02-19,F,FORD MOTOR CO DEL,1
25785,2021-02-22,F,FORD MOTOR CO DEL,1
25785,2021-02-23,F,FORD MOTOR CO DEL,1
25785,2021-02-24,F,FORD MOTOR CO DEL,1
25785,2021-02-25,F,FORD MOTOR CO DEL,1
25785,2021-02-26,F,FORD MOTOR CO DEL,1
25785,2021-03-01,F,FORD MOTOR CO DEL,1
25785,2021-03-02,F,FORD MOTOR CO DEL,1
25785,2021-03-03,F,FORD MOTOR CO DEL,1
25785,2021-03-04,F,FORD MOTOR CO DEL,1
25785,2021-03-05,F,FORD MOTOR CO DEL,1
25785,2021-03-08,F,FORD MOTOR CO DEL,1
25785,2021-03-09,F,FORD MOTOR CO DEL,1
25785,2021-03-10,F,FORD MOTOR CO DEL,1
25785,2021-03-11,F,FORD MOTOR CO DEL,1
25785,2021-03-12,F,FORD MOTOR CO DEL,1
25785,2021-03-15,F,FORD MOTOR CO DEL,1
25785,2021-03-16,F,FORD MOTOR CO DEL,1
25785,2021-03-17,F,FORD MOTOR CO DEL,1
25785,2021-03-18,F,FORD MOTOR CO DEL,1
25785,2021-03-19,F,FORD MOTOR CO DEL,1
25785,2021-03-22,F,FORD MOTOR CO DEL,1
25785,2021-03-23,F,FORD MOTOR CO DEL,1
25785,2021-03-24,F,FORD MOTOR CO DEL,1
25785,2021-03-25,F,FORD MOTOR CO DEL,1
25785,2021-03-26,F,FORD MOTOR CO DEL,1
25785,2021-03-29,F,FORD MOTOR CO DEL,1
25785,2021-03-30,F,FORD MOTOR CO DEL,1
25785,2021-03-31,F,FORD MOTOR CO DEL,1
25785,2021-04-01,F,FORD MOTOR CO DEL,1
25785,2021-04-05,F,FORD MOTOR CO DEL,1
25785,2021-04-06,F,FORD MOTOR CO DEL,1
25785,2021-04-07,F,FORD MOTOR CO DEL,1
25785,2021-04-08,F,FORD MOTOR CO DEL,1
25785,2021-04-09,F,FORD MOTOR CO DEL,1
25785,2021-04-12,F,FORD MOTOR CO DEL,1
25785,2021-04-13,F,FORD MOTOR CO DEL,1
25785,2021-04-14,F,FORD MOTOR CO DEL,1
25785,2021-04-15,F,FORD MOTOR CO DEL,1
25785,2021-04-16,F,FORD MOTOR CO DEL,1
25785,2021-04-19,F,FORD MOTOR CO DEL,1
25785,2021-04-20,F,FORD MOTOR CO DEL,1
25785,2021-04-21,F,FORD MOTOR CO DEL,1
25785,2021-04-22,F,FORD MOTOR CO DEL,1
25785,2021-04-23,F,FORD MOTOR CO DEL,1
25785,2021-04-26,F,FORD MOTOR CO DEL,1
25785,2021-04-27,F,FORD MOTOR CO DEL,1
25785,2021-04-28,F,FORD MOTOR CO DEL,1
25785,2021-04-29,F,FORD MOTOR CO DEL,1
25785,2021-04-30,F,FORD MOTOR CO DEL,1
25785,2021-05-03,F,FORD MOTOR CO DEL,1
25785,2021-05-04,F,FORD MOTOR CO DEL,1
25785,2021-05-05,F,FORD MOTOR CO DEL,1
25785,2021-05-06,F,FORD MOTOR CO DEL,1
25785,2021-05-07,F,FORD MOTOR CO DEL,1
25785,2021-05-10,F,FORD MOTOR CO DEL,1
25785,2021-05-11,F,FORD MOTOR CO DEL,1
25785,2021-05-12,F,FORD MOTOR CO DEL,1
25785,2021-05-13,F,FORD MOTOR CO DEL,1
25785,2021-05-14,F,FORD MOTOR CO DEL,1
25785,2021-05-17,F,FORD MOTOR CO DEL,1
25785,2021-05-18,F,FORD MOTOR CO DEL,1
25785,2021-05-19,F,FORD MOTOR CO DEL,1
25785,2021-05-20,F,FORD MOTOR CO DEL,1
25785,2021-05-21,F,FORD MOTOR CO DEL,1
25785,2021-05-24,F,FORD MOTOR CO DEL,1
25785,2021-05-25,F,FORD MOTOR CO DEL,1
25785,2021-05-26,F,FORD MOTOR CO DEL,1
25785,2021-05-27,F,FORD MOTOR CO DEL,1
25785,2021-05-28,F,FORD MOTOR CO DEL,1
25785,2021-06-01,F,FORD MOTOR CO DEL,1
25785,2021-06-02,F,FORD MOTOR CO DEL,1
25785,2021-06-03,F,FORD MOTOR CO DEL,1
25785,2021-06-04,F,FORD MOTOR CO DEL,1
25785,2021-06-07,F,FORD MOTOR CO DEL,1
25785,2021-06-08,F,FORD MOTOR CO DEL,1
25785,2021-06-09,F,FORD MOTOR CO DEL,1
25785,2021-06-10,F,FORD MOTOR CO DEL,1
25785,2021-06-11,F,FORD MOTOR CO DEL,1
25785,2021-06-14,F,FORD MOTOR CO DEL,1
25785,2021-06-15,F,FORD MOTOR CO DEL,1
25785,2021-06-16,F,FORD MOTOR CO DEL,1
25785,2021-06-17,F,FORD MOTOR CO DEL,1
25785,2021-06-18,F,FORD MOTOR CO DEL,1
25785,2021-06-21,F,FORD MOTOR CO DEL,1
25785,2021-06-22,F,FORD MOTOR CO DEL,1
25785,2021-06-23,F,FORD MOTOR CO DEL,1
25785,2021-06-24,F,FORD MOTOR CO DEL,1
25785,2021-06-25,F,FORD MOTOR CO DEL,1
25785,2021-06-28,F,FORD MOTOR CO DEL,1
25785,2021-06-29,F,FORD MOTOR CO DEL,1
25785,2021-06-30,F,FORD MOTOR CO DEL,1
25785,2021-07-01,F,FORD MOTOR CO DEL,1
25785,2021-07-02,F,FORD MOTOR CO DEL,1
25785,2021-07-06,F,FORD MOTOR CO DEL,1
25785,2021-07-07,F,FORD MOTOR CO DEL,1
25785,2021-07-08,F,FORD MOTOR CO DEL,1
25785,2021-07-09,F,FORD MOTOR CO DEL,1
25785,2021-07-12,F,FORD MOTOR CO DEL,1
25785,2021-07-13,F,FORD MOTOR CO DEL,1
25785,2021-07-14,F,FORD MOTOR CO DEL,1
25785,2021-07-15,F,FORD MOTOR CO DEL,1
25785,2021-07-16,F,FORD MOTOR CO DEL,1
25785,2021-07-19,F,FORD MOTOR CO DEL,1
25785,2021-07-20,F,FORD MOTOR CO DEL,1
25785,2021-07-21,F,FORD MOTOR CO DEL,1
25785,2021-07-22,F,FORD MOTOR CO DEL,1
25785,2021-07-23,F,FORD MOTOR CO DEL,1
25785,2021-07-26,F,FORD MOTOR CO DEL,1
25785,2021-07-27,F,FORD MOTOR CO DEL,1
25785,2021-07-28,F,FORD MOTOR CO DEL,1
25785,2021-07-29,F,FORD MOTOR CO DEL,1
25785,2021-07-30,F,FORD MOTOR CO DEL,1
25785,2021-08-02,F,FORD MOTOR CO DEL,1
25785,2021-08-03,F,FORD MOTOR CO DEL,1
25785,2021-08-04,F,FORD MOTOR CO DEL,1
25785,2021-08-05,F,FORD MOTOR CO DEL,1
25785,2021-08-06,F,FORD MOTOR CO DEL,1
25785,2021-08-09,F,FORD MOTOR CO DEL,1
25785,2021-08-10,F,FORD MOTOR CO DEL,1
25785,2021-08-11,F,FORD MOTOR CO DEL,1
25785,2021-08-12,F,FORD MOTOR CO DEL,1
25785,2021-08-13,F,FORD MOTOR CO DEL,1
25785,2021-08-16,F,FORD MOTOR CO DEL,1
25785,2021-08-17,F,FORD MOTOR CO DEL,1
25785,2021-08-18,F,FORD MOTOR CO DEL,1
25785,2021-08-19,F,FORD MOTOR CO DEL,1
25785,2021-08-20,F,FORD MOTOR CO DEL,1
25785,2021-08-23,F,FORD MOTOR CO DEL,1
25785,2021-08-24,F,FORD MOTOR CO DEL,1
25785,2021-08-25,F,FORD MOTOR CO DEL,1
25785,2021-08-26,F,FORD MOTOR CO DEL,1
25785,2021-08-27,F,FORD MOTOR CO DEL,1
25785,2021-08-30,F,FORD MOTOR CO DEL,1
25785,2021-08-31,F,FORD MOTOR CO DEL,1
25785,2021-09-01,F,FORD MOTOR CO DEL,1
25785,2021-09-02,F,FORD MOTOR CO DEL,1
25785,2021-09-03,F,FORD MOTOR CO DEL,1
25785,2021-09-07,F,FORD MOTOR CO DEL,1
25785,2021-09-08,F,FORD MOTOR CO DEL,1
25785,2021-09-09,F,FORD MOTOR CO DEL,1
25785,2021-09-10,F,FORD MOTOR CO DEL,1
25785,2021-09-13,F,FORD MOTOR CO DEL,1
25785,2021-09-14,F,FORD MOTOR CO DEL,1
25785,2021-09-15,F,FORD MOTOR CO DEL,1
25785,2021-09-16,F,FORD MOTOR CO DEL,1
25785,2021-09-17,F,FORD MOTOR CO DEL,1
25785,2021-09-20,F,FORD MOTOR CO DEL,1
25785,2021-09-21,F,FORD MOTOR CO DEL,1
25785,2021-09-22,F,FORD MOTOR CO DEL,1
25785,2021-09-23,F,FORD MOTOR CO DEL,1
25785,2021-09-24,F,FORD MOTOR CO DEL,1
25785,2021-09-27,F,FORD MOTOR CO DEL,1
25785,2021-09-28,F,FORD MOTOR CO DEL,1
25785,2021-09-29,F,FORD MOTOR CO DEL,1
25785,2021-09-30,F,FORD MOTOR CO DEL,1
25785,2021-10-01,F,FORD MOTOR CO DEL,1
25785,2021-10-04,F,FORD MOTOR CO DEL,1
25785,2021-10-05,F,FORD MOTOR CO DEL,1
25785,2021-10-06,F,FORD MOTOR CO DEL,1
25785,2021-10-07,F,FORD MOTOR CO DEL,1
25785,2021-10-08,F,FORD MOTOR CO DEL,1
25785,2021-10-11,F,FORD MOTOR CO DEL,1
25785,2021-10-12,F,FORD MOTOR CO DEL,1
25785,2021-10-13,F,FORD MOTOR CO DEL,1
25785,2021-10-14,F,FORD MOTOR CO DEL,1
25785,2021-10-15,F,FORD MOTOR CO DEL,1
25785,2021-10-18,F,FORD MOTOR CO DEL,1
25785,2021-10-19,F,FORD MOTOR CO DEL,1
25785,2021-10-20,F,FORD MOTOR CO DEL,1
25785,2021-10-21,F,FORD MOTOR CO DEL,1
25785,2021-10-22,F,FORD MOTOR CO DEL,1
25785,2021-10-25,F,FORD MOTOR CO DEL,1
25785,2021-10-26,F,FORD MOTOR CO DEL,1
25785,2021-10-27,F,FORD MOTOR CO DEL,1
25785,2021-10-28,F,FORD MOTOR CO DEL,1
25785,2021-10-29,F,FORD MOTOR CO DEL,1
25785,2021-11-01,F,FORD MOTOR CO DEL,1
25785,2021-11-02,F,FORD MOTOR CO DEL,1
25785,2021-11-03,F,FORD MOTOR CO DEL,1
25785,2021-11-04,F,FORD MOTOR CO DEL,1
25785,2021-11-05,F,FORD MOTOR CO DEL,1
25785,2021-11-08,F,FORD MOTOR CO DEL,1
25785,2021-11-09,F,FORD MOTOR CO DEL,1
25785,2021-11-10,F,FORD MOTOR CO DEL,1
25785,2021-11-11,F,FORD MOTOR CO DEL,1
25785,2021-11-12,F,FORD MOTOR CO DEL,1
25785,2021-11-15,F,FORD MOTOR CO DEL,1
25785,2021-11-16,F,FORD MOTOR CO DEL,1
25785,2021-11-17,F,FORD MOTOR CO DEL,1
25785,2021-11-18,F,FORD MOTOR CO DEL,1
25785,2021-11-19,F,FORD MOTOR CO DEL,1
25785,2021-11-22,F,FORD MOTOR CO DEL,1
25785,2021-11-23,F,FORD MOTOR CO DEL,1
25785,2021-11-24,F,FORD MOTOR CO DEL,1
25785,2021-11-26,F,FORD MOTOR CO DEL,1
25785,2021-11-29,F,FORD MOTOR CO DEL,1
25785,2021-11-30,F,FORD MOTOR CO DEL,1
25785,2021-12-01,F,FORD MOTOR CO DEL,1
25785,2021-12-02,F,FORD MOTOR CO DEL,1
25785,2021-12-03,F,FORD MOTOR CO DEL,1
25785,2021-12-06,F,FORD MOTOR CO DEL,1
25785,2021-12-07,F,FORD MOTOR CO DEL,1
25785,2021-12-08,F,FORD MOTOR CO DEL,1
25785,2021-12-09,F,FORD MOTOR CO DEL,1
25785,2021-12-10,F,FORD MOTOR CO DEL,1
25785,2021-12-13,F,FORD MOTOR CO DEL,1
25785,2021-12-14,F,FORD MOTOR CO DEL,1
25785,2021-12-15,F,FORD MOTOR CO DEL,1
25785,2021-12-16,F,FORD MOTOR CO DEL,1
25785,2021-12-17,F,FORD MOTOR CO DEL,1
25785,2021-12-20,F,FORD MOTOR CO DEL,1
25785,2021-12-21,F,FORD MOTOR CO DEL,1
25785,2021-12-22,F,FORD MOTOR CO DEL,1
25785,2021-12-23,F,FORD MOTOR CO DEL,1
25785,2021-12-27,F,FORD MOTOR CO DEL,1
25785,2021-12-28,F,FORD MOTOR CO DEL,1
25785,2021-12-29,F,FORD MOTOR CO DEL,1
25785,2021-12-30,F,FORD MOTOR CO DEL,1
25785,2021-12-31,F,FORD MOTOR CO DEL,1
25785,2022-01-03,F,FORD MOTOR CO DEL,1
25785,2022-01-04,F,FORD MOTOR CO DEL,1
25785,2022-01-05,F,FORD MOTOR CO DEL,1
25785,2022-01-06,F,FORD MOTOR CO DEL,1
25785,2022-01-07,F,FORD MOTOR CO DEL,1
25785,2022-01-10,F,FORD MOTOR CO DEL,1
25785,2022-01-11,F,FORD MOTOR CO DEL,1
25785,2022-01-12,F,FORD MOTOR CO DEL,1
25785,2022-01-13,F,FORD MOTOR CO DEL,1
25785,2022-01-14,F,FORD MOTOR CO DEL,1
25785,2022-01-18,F,FORD MOTOR CO DEL,1
25785,2022-01-19,F,FORD MOTOR CO DEL,1
25785,2022-01-20,F,FORD MOTOR CO DEL,1
25785,2022-01-21,F,FORD MOTOR CO DEL,1
25785,2022-01-24,F,FORD MOTOR CO DEL,1
25785,2022-01-25,F,FORD MOTOR CO DEL,1
25785,2022-01-26,F,FORD MOTOR CO DEL,1
25785,2022-01-27,F,FORD MOTOR CO DEL,1
25785,2022-01-28,F,FORD MOTOR CO DEL,1
25785,2022-01-31,F,FORD MOTOR CO DEL,1
25785,2022-02-01,F,FORD MOTOR CO DEL,1
25785,2022-02-02,F,FORD MOTOR CO DEL,1
25785,2022-02-03,F,FORD MOTOR CO DEL,1
25785,2022-02-04,F,FORD MOTOR CO DEL,1
25785,2022-02-07,F,FORD MOTOR CO DEL,1
25785,2022-02-08,F,FORD MOTOR CO DEL,1
25785,2022-02-09,F,FORD MOTOR CO DEL,1
25785,2022-02-10,F,FORD MOTOR CO DEL,1
25785,2022-02-11,F,FORD MOTOR CO DEL,1
25785,2022-02-14,F,FORD MOTOR CO DEL,1
25785,2022-02-15,F,FORD MOTOR CO DEL,1
25785,2022-02-16,F,FORD MOTOR CO DEL,1
