train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date,trade_profit,trade_cost,trade_return,strike_key,call_exit_premium,put_exit_premium
2023-01 -> 2023-04,2023-05,TSLA,2023-05-30,2023-06-08,2023-06-30,200.0,0.5805725971370143,0.1642297883942889,0.0078081621705529,0.2186285407754823,long,1,24.450000000000003,38.645,2023-05-30,14.195,24.450000000000003,0.5805725971370143,200.0,37.125,1.52
2023-01 -> 2023-04,2023-05,AAPL,2023-05-30,2023-06-08,2023-06-30,175.0,-0.0710526315789472,0.140140440729165,0.0078081621705529,0.2186285407754823,long,1,9.5,8.825000000000001,2023-05-30,-0.6749999999999989,9.5,-0.0710526315789472,175.0,7.525,1.3
2023-01 -> 2023-04,2023-05,MSFT,2023-05-30,2023-06-08,2023-06-30,330.0,-0.2653352353780313,0.0346514074192929,0.0078081621705529,0.2186285407754823,long,1,17.525,12.875,2023-05-30,-4.649999999999999,17.525,-0.2653352353780313,330.0,4.55,8.325
2023-01 -> 2023-04,2023-05,AMD,2023-05-30,2023-06-08,2023-06-30,125.0,-0.1368948247078464,0.1790290924469238,0.0078081621705529,0.2186285407754823,long,1,14.975,12.925,2023-05-30,-2.0500000000000007,14.975,-0.1368948247078464,125.0,4.725,8.2
2023-01 -> 2023-04,2023-05,NIO,2023-05-30,2023-06-08,2023-06-30,7.5,0.0300751879699248,-0.2393619432419092,0.0078081621705529,0.2186285407754823,short,-1,1.33,1.37,2023-05-30,-0.04,1.33,-0.0300751879699248,7.5,0.84,0.53
2023-01 -> 2023-04,2023-05,AAPL,2023-05-31,2023-06-09,2023-06-30,175.0,-0.1169230769230769,0.1580599875115493,0.0078081621705529,0.2186285407754823,long,1,9.75,8.61,2023-05-31,-1.1400000000000006,9.75,-0.1169230769230769,175.0,7.525,1.085
2023-01 -> 2023-04,2023-05,MSFT,2023-05-31,2023-06-09,2023-06-30,330.0,-0.2639296187683284,0.0241875424944072,0.0078081621705529,0.2186285407754823,long,1,17.05,12.55,2023-05-31,-4.5,17.05,-0.2639296187683284,330.0,4.975,7.575
2023-01 -> 2023-04,2023-05,META,2023-05-31,2023-06-09,2023-06-30,265.0,-0.2506265664160401,0.2322571000163071,0.0078081621705529,0.2186285407754823,long,1,19.95,14.95,2023-05-31,-5.0,19.95,-0.2506265664160401,265.0,7.775,7.175
2023-01 -> 2023-04,2023-05,MARA,2023-05-31,2023-06-09,2023-06-30,10.0,-0.1934156378600822,0.0831436537243448,0.0078081621705529,0.2186285407754823,long,1,2.4299999999999997,1.96,2023-05-31,-0.4699999999999997,2.4299999999999997,-0.1934156378600822,10.0,0.62,1.34
2023-01 -> 2023-04,2023-05,INTC,2023-05-31,2023-06-09,2023-06-30,31.0,-0.2235701906412477,0.0292647681698723,0.0078081621705529,0.2186285407754823,long,1,2.885,2.24,2023-05-31,-0.6449999999999996,2.885,-0.2235701906412477,31.0,1.33,0.91
2023-01 -> 2023-04,2023-05,F,2023-05-31,2023-06-09,2023-06-30,12.0,0.903061224489796,0.1800441601847926,0.0078081621705529,0.2186285407754823,long,1,0.98,1.865,2023-05-31,0.885,0.98,0.903061224489796,12.0,1.83,0.035
2023-01 -> 2023-04,2023-05,BABA,2023-05-31,2023-06-09,2023-06-30,80.0,-0.0012944983818769,0.0273600257753864,0.0078081621705529,0.2186285407754823,long,1,7.725,7.715,2023-05-31,-0.0099999999999997,7.725,-0.0012944983818769,80.0,6.75,0.965
2023-01 -> 2023-05,2023-06,NVDA,2023-06-01,2023-06-12,2023-06-30,40.0,-0.28698752228164,0.2325259604989083,0.1296271751607192,0.2736573697837406,long,1,42.075,30.0,2023-06-01,-12.075000000000005,42.075,-0.28698752228164,40.0,,
2023-01 -> 2023-05,2023-06,SOFI,2023-06-01,2023-06-12,2023-06-30,7.0,1.1238532110091746,0.5297177790854379,0.1296271751607192,0.2736573697837406,long,1,1.09,2.315,2023-06-01,1.225,1.09,1.123853211009174,7.0,2.245,0.07
2023-01 -> 2023-05,2023-06,F,2023-06-01,2023-06-12,2023-06-30,12.0,1.0662983425414363,0.2292162478592891,0.1296271751607192,0.2736573697837406,long,1,0.905,1.87,2023-06-01,0.965,0.905,1.0662983425414363,12.0,1.835,0.035
2023-01 -> 2023-05,2023-06,MARA,2023-06-02,2023-06-13,2023-06-30,10.0,-0.2793176972281448,-0.3356878348099976,0.1296271751607192,0.2736573697837406,short,-1,2.345,1.6900000000000002,2023-06-02,0.655,2.345,0.279317697228145,10.0,0.635,1.0550000000000002
2023-01 -> 2023-05,2023-06,PLTR,2023-06-02,2023-06-13,2023-06-30,14.5,0.0872641509433962,0.133021816097587,0.1296271751607192,0.2736573697837406,long,1,2.12,2.305,2023-06-02,0.185,2.12,0.0872641509433962,14.5,1.875,0.43
2023-01 -> 2023-05,2023-06,SOFI,2023-06-02,2023-06-13,2023-06-30,7.0,1.6195121951219515,0.4819042197042918,0.1296271751607192,0.2736573697837406,long,1,1.025,2.685,2023-06-02,1.66,1.025,1.6195121951219515,7.0,2.6,0.08499999999999999
2023-01 -> 2023-05,2023-06,F,2023-06-02,2023-06-13,2023-06-30,12.5,1.0350877192982453,0.223684807016357,0.1296271751607192,0.2736573697837406,long,1,0.855,1.7399999999999998,2023-06-02,0.8849999999999998,0.855,1.0350877192982453,12.5,1.6949999999999998,0.045
2023-01 -> 2023-05,2023-06,META,2023-06-06,2023-06-15,2023-07-07,270.0,0.0816044260027659,0.1434022491905229,0.1296271751607192,0.2736573697837406,long,1,18.075000000000003,19.549999999999997,2023-06-06,1.4749999999999943,18.075000000000003,0.0816044260027659,270.0,15.825,3.7249999999999996
2023-01 -> 2023-05,2023-06,MSFT,2023-06-06,2023-06-15,2023-07-07,335.0,0.3610526315789475,0.1325311451404675,0.1296271751607192,0.2736573697837406,long,1,14.25,19.395000000000003,2023-06-06,5.145000000000003,14.25,0.3610526315789475,335.0,16.6,2.795
2023-01 -> 2023-05,2023-06,NFLX,2023-06-06,2023-06-15,2023-07-07,400.0,0.6353413654618474,0.5218277145406526,0.1296271751607192,0.2736573697837406,long,1,31.125,50.9,2023-06-06,19.775,31.125,0.6353413654618474,400.0,48.6,2.3
2023-01 -> 2023-05,2023-06,MSFT,2023-06-07,2023-06-16,2023-07-07,325.0,0.4405315614617939,0.3562762787189277,0.1296271751607192,0.2736573697837406,long,1,15.05,21.68,2023-06-07,6.629999999999999,15.05,0.4405315614617939,325.0,20.075,1.605
2023-01 -> 2023-05,2023-06,NFLX,2023-06-07,2023-06-16,2023-07-07,400.0,0.2363919129082426,0.3780398309463981,0.1296271751607192,0.2736573697837406,long,1,32.15,39.75,2023-06-07,7.600000000000001,32.15,0.2363919129082426,400.0,36.175,3.575
2023-01 -> 2023-05,2023-06,AMZN,2023-06-07,2023-06-16,2023-07-07,121.0,-0.0711656441717792,0.227745614239445,0.1296271751607192,0.2736573697837406,long,1,8.15,7.569999999999999,2023-06-07,-0.580000000000001,8.15,-0.0711656441717792,121.0,6.199999999999999,1.37
2023-01 -> 2023-05,2023-06,META,2023-06-08,2023-06-20,2023-07-07,265.0,0.3619596541786742,0.1731803118264997,0.1296271751607192,0.2736573697837406,long,1,17.35,23.63,2023-06-08,6.279999999999998,17.35,0.3619596541786742,265.0,21.9,1.73
2023-01 -> 2023-05,2023-06,F,2023-06-08,2023-06-20,2023-07-07,13.5,0.0706521739130434,0.2772009514250637,0.1296271751607192,0.2736573697837406,long,1,0.92,0.985,2023-06-08,0.0649999999999999,0.92,0.0706521739130434,13.5,0.88,0.10500000000000001
2023-01 -> 2023-05,2023-06,PLTR,2023-06-08,2023-06-20,2023-07-07,15.0,-0.1641137855579868,0.2654366234909027,0.1296271751607192,0.2736573697837406,long,1,2.285,1.91,2023-06-08,-0.375,2.285,-0.1641137855579868,15.0,1.375,0.535
2023-01 -> 2023-05,2023-06,SOFI,2023-06-09,2023-06-21,2023-07-07,8.0,-0.0655737704918031,0.529743048672956,0.1296271751607192,0.2736573697837406,long,1,1.22,1.14,2023-06-09,-0.0799999999999998,1.22,-0.0655737704918031,8.0,0.9,0.24
2023-01 -> 2023-05,2023-06,PLTR,2023-06-09,2023-06-21,2023-07-07,15.0,-0.2682926829268293,0.21176396521316,0.1296271751607192,0.2736573697837406,long,1,2.255,1.65,2023-06-09,-0.605,2.255,-0.2682926829268293,15.0,0.67,0.98
2023-01 -> 2023-05,2023-06,AMZN,2023-06-09,2023-06-21,2023-07-07,123.0,-0.2116504854368932,0.140502186964442,0.1296271751607192,0.2736573697837406,long,1,7.725,6.09,2023-06-09,-1.6349999999999998,7.725,-0.2116504854368932,123.0,4.1,1.9899999999999998
2023-01 -> 2023-05,2023-06,AMZN,2023-06-09,2023-06-21,2023-07-14,123.0,-0.1613832853025937,0.1900229305217316,0.1296271751607192,0.2736573697837406,long,1,8.675,7.275,2023-06-09,-1.4000000000000004,8.675,-0.1613832853025937,123.0,4.75,2.525
2023-01 -> 2023-05,2023-06,F,2023-06-09,2023-06-21,2023-07-07,13.5,-0.1465968586387435,0.2336120500077505,0.1296271751607192,0.2736573697837406,long,1,0.955,0.815,2023-06-09,-0.14,0.955,-0.1465968586387434,13.5,0.6799999999999999,0.135
2023-01 -> 2023-05,2023-06,NVDA,2023-06-12,2023-06-22,2023-07-14,39.5,0.1845238095238095,0.1773650627202058,0.1296271751607192,0.2736573697837406,long,1,37.8,44.775,2023-06-12,6.975000000000001,37.8,0.1845238095238095,39.5,,
2023-01 -> 2023-05,2023-06,TSLA,2023-06-13,2023-06-23,2023-07-14,260.0,-0.1505216095380031,0.291139972536881,0.1296271751607192,0.2736573697837406,long,1,33.550000000000004,28.5,2023-06-13,-5.050000000000004,33.550000000000004,-0.1505216095380031,260.0,12.95,15.55
2023-01 -> 2023-05,2023-06,RIVN,2023-06-13,2023-06-23,2023-07-14,15.0,-0.1121495327102803,0.1453957161588302,0.1296271751607192,0.2736573697837406,long,1,2.675,2.375,2023-06-13,-0.2999999999999998,2.675,-0.1121495327102803,15.0,0.47,1.9049999999999998
2023-01 -> 2023-05,2023-06,AMD,2023-06-13,2023-06-23,2023-07-14,125.0,0.2457142857142855,0.1755028220502748,0.1296271751607192,0.2736573697837406,long,1,13.125,16.349999999999998,2023-06-13,3.224999999999998,13.125,0.2457142857142855,125.0,0.825,15.524999999999999
2023-01 -> 2023-05,2023-06,MARA,2023-06-14,2023-06-26,2023-07-14,9.5,0.2913752913752914,0.1839285326445169,0.1296271751607192,0.2736573697837406,long,1,2.145,2.77,2023-06-14,0.625,2.145,0.2913752913752914,9.5,2.515,0.255
2023-01 -> 2023-05,2023-06,TSLA,2023-06-14,2023-06-26,2023-07-14,255.0,-0.142113095238095,0.1997662061660311,0.1296271751607192,0.2736573697837406,long,1,33.599999999999994,28.825000000000003,2023-06-14,-4.7749999999999915,33.599999999999994,-0.142113095238095,255.0,7.85,20.975
2023-01 -> 2023-05,2023-06,TSLA,2023-06-15,2023-06-27,2023-07-14,255.0,-0.2699478001491424,0.1882699241376329,0.1296271751607192,0.2736573697837406,long,1,33.525,24.475,2023-06-15,-9.049999999999995,33.525,-0.2699478001491424,255.0,10.125,14.35
2023-01 -> 2023-05,2023-06,F,2023-06-15,2023-06-27,2023-07-14,14.5,-0.2828282828282829,0.3184936536936833,0.1296271751607192,0.2736573697837406,long,1,0.99,0.71,2023-06-15,-0.28,0.99,-0.2828282828282829,14.5,0.325,0.385
2023-01 -> 2023-05,2023-06,NVDA,2023-06-15,2023-06-27,2023-07-14,42.5,-0.3245459871118922,0.3147515913808496,0.1296271751607192,0.2736573697837406,long,1,42.675,28.825,2023-06-15,-13.849999999999998,42.675,-0.3245459871118922,42.5,,
2023-01 -> 2023-05,2023-06,MARA,2023-06-16,2023-06-28,2023-07-14,10.0,0.654501216545012,0.1519419168409948,0.1296271751607192,0.2736573697837406,long,1,2.055,3.4,2023-06-16,1.3449999999999998,2.055,0.654501216545012,10.0,3.25,0.15
2023-01 -> 2023-05,2023-06,MARA,2023-06-16,2023-06-28,2023-07-21,10.0,0.5423728813559323,0.1550561848928336,0.1296271751607192,0.2736573697837406,long,1,2.36,3.64,2023-06-16,1.2800000000000002,2.36,0.5423728813559323,10.0,3.375,0.265
2023-01 -> 2023-05,2023-06,TSLA,2023-06-16,2023-06-28,2023-07-21,260.0,-0.2084382871536525,0.4957421490600936,0.1296271751607192,0.2736573697837406,long,1,39.7,31.424999999999997,2023-06-16,-8.275000000000006,39.7,-0.2084382871536525,260.0,14.149999999999999,17.275
2023-01 -> 2023-05,2023-06,TSLA,2023-06-16,2023-06-28,2023-07-14,260.0,-0.2758620689655172,0.3342171084385636,0.1296271751607192,0.2736573697837406,long,1,33.349999999999994,24.15,2023-06-16,-9.199999999999996,33.349999999999994,-0.2758620689655172,260.0,10.375,13.774999999999999
2023-01 -> 2023-05,2023-06,SOFI,2023-06-16,2023-06-28,2023-07-14,8.5,-0.3020134228187919,0.4367741362660584,0.1296271751607192,0.2736573697837406,long,1,1.49,1.04,2023-06-16,-0.4499999999999999,1.49,-0.3020134228187919,8.5,0.7,0.33999999999999997
2023-01 -> 2023-05,2023-06,F,2023-06-16,2023-06-28,2023-07-14,14.5,-0.1891891891891891,0.3201452543036012,0.1296271751607192,0.2736573697837406,long,1,0.925,0.75,2023-06-16,-0.175,0.925,-0.1891891891891892,14.5,0.525,0.225
2023-01 -> 2023-05,2023-06,F,2023-06-16,2023-06-28,2023-07-21,14.0,-0.026431718061674,0.5819344286789807,0.1296271751607192,0.2736573697837406,long,1,1.135,1.105,2023-06-16,-0.03,1.135,-0.026431718061674,14.0,0.96,0.14500000000000002
2023-01 -> 2023-05,2023-06,PLTR,2023-06-16,2023-06-28,2023-07-21,16.0,-0.2093023255813953,0.230117298072782,0.1296271751607192,0.2736573697837406,long,1,2.58,2.04,2023-06-16,-0.54,2.58,-0.2093023255813953,16.0,0.67,1.37
2023-01 -> 2023-05,2023-06,NVDA,2023-06-16,2023-06-28,2023-07-21,42.5,-0.2186813186813187,0.1608541299266086,0.1296271751607192,0.2736573697837406,long,1,45.5,35.55,2023-06-16,-9.950000000000005,45.5,-0.2186813186813187,42.5,,
2023-01 -> 2023-05,2023-06,NVDA,2023-06-16,2023-06-28,2023-07-14,42.5,-0.250308261405672,0.2034218110366587,0.1296271751607192,0.2736573697837406,long,1,40.55,30.4,2023-06-16,-10.15,40.55,-0.250308261405672,42.5,,
2023-01 -> 2023-05,2023-06,SOFI,2023-06-16,2023-06-28,2023-07-21,9.0,-0.2727272727272726,0.7343930091957517,0.1296271751607192,0.2736573697837406,long,1,1.65,1.2000000000000002,2023-06-16,-0.4499999999999997,1.65,-0.2727272727272726,9.0,0.54,0.66
2023-01 -> 2023-05,2023-06,NFLX,2023-06-16,2023-06-28,2023-07-21,430.0,-0.1309953584321815,0.4554540244822167,0.1296271751607192,0.2736573697837406,long,1,48.475,42.125,2023-06-16,-6.350000000000001,48.475,-0.1309953584321815,430.0,21.549999999999997,20.575
2023-01 -> 2023-05,2023-06,NIO,2023-06-16,2023-06-28,2023-07-21,9.0,-0.1911262798634811,0.564091088842299,0.1296271751607192,0.2736573697837406,long,1,1.465,1.185,2023-06-16,-0.28,1.465,-0.1911262798634812,9.0,0.86,0.325
2023-01 -> 2023-05,2023-06,RIVN,2023-06-20,2023-06-29,2023-07-21,15.0,-0.2010135135135134,0.1962840379694641,0.1296271751607192,0.2736573697837406,long,1,2.96,2.365,2023-06-20,-0.5949999999999998,2.96,-0.2010135135135134,15.0,1.69,0.675
2023-01 -> 2023-05,2023-06,PLTR,2023-06-20,2023-06-29,2023-07-21,16.0,-0.1848049281314169,0.2594884407948064,0.1296271751607192,0.2736573697837406,long,1,2.435,1.985,2023-06-20,-0.4500000000000002,2.435,-0.1848049281314169,16.0,0.6,1.3849999999999998
2023-01 -> 2023-05,2023-06,F,2023-06-20,2023-06-29,2023-07-21,14.0,0.1594202898550722,0.5220293215860435,0.1296271751607192,0.2736573697837406,long,1,1.035,1.2,2023-06-20,0.165,1.035,0.1594202898550725,14.0,1.085,0.11499999999999999
2023-01 -> 2023-05,2023-06,TSLA,2023-06-20,2023-06-29,2023-07-21,275.0,-0.156474820143885,0.4694334292836236,0.1296271751607192,0.2736573697837406,long,1,41.7,35.175,2023-06-20,-6.525000000000006,41.7,-0.156474820143885,275.0,9.2,25.975
2023-01 -> 2023-05,2023-06,NFLX,2023-06-20,2023-06-29,2023-07-21,435.0,-0.1077654516640253,0.3406920834381798,0.1296271751607192,0.2736573697837406,long,1,47.325,42.225,2023-06-20,-5.100000000000001,47.325,-0.1077654516640253,435.0,18.375,23.85
2023-01 -> 2023-05,2023-06,NVDA,2023-06-20,2023-06-29,2023-07-21,44.0,-0.0547713156408807,0.2854664759587722,0.1296271751607192,0.2736573697837406,long,1,44.275,41.85,2023-06-20,-2.424999999999997,44.275,-0.0547713156408807,44.0,,
2023-01 -> 2023-05,2023-06,NIO,2023-06-20,2023-06-29,2023-07-21,9.0,-0.2147887323943661,0.5862180220481542,0.1296271751607192,0.2736573697837406,long,1,1.42,1.115,2023-06-20,-0.3049999999999999,1.42,-0.2147887323943661,9.0,0.76,0.355
2023-01 -> 2023-05,2023-06,INTC,2023-06-20,2023-06-29,2023-07-21,35.0,-0.1186708860759493,0.3531940974229391,0.1296271751607192,0.2736573697837406,long,1,3.16,2.785,2023-06-20,-0.375,3.16,-0.1186708860759493,35.0,0.405,2.38
2023-01 -> 2023-05,2023-06,NVDA,2023-06-21,2023-06-30,2023-07-21,43.0,-0.2574377656344869,0.4143193458433574,0.1296271751607192,0.2736573697837406,long,1,41.175,30.575,2023-06-21,-10.599999999999998,41.175,-0.2574377656344869,43.0,,
2023-01 -> 2023-05,2023-06,AVGO,2023-06-21,2023-06-30,2023-07-21,85.0,-0.1516007532956683,0.1886427892460674,0.1296271751607192,0.2736573697837406,long,1,53.099999999999994,45.05,2023-06-21,-8.04999999999999,53.099999999999994,-0.1516007532956683,85.0,,
2023-01 -> 2023-05,2023-06,F,2023-06-21,2023-06-30,2023-07-21,14.0,0.4042553191489363,0.3366456409967325,0.1296271751607192,0.2736573697837406,long,1,0.94,1.32,2023-06-21,0.3800000000000001,0.94,0.4042553191489363,14.0,1.245,0.07500000000000001
2023-01 -> 2023-05,2023-06,NIO,2023-06-21,2023-06-30,2023-07-21,9.0,-0.0833333333333332,0.3984994575084804,0.1296271751607192,0.2736573697837406,long,1,1.3199999999999998,1.21,2023-06-21,-0.1099999999999998,1.3199999999999998,-0.0833333333333332,9.0,0.965,0.245
2023-01 -> 2023-05,2023-06,NFLX,2023-06-21,2023-06-30,2023-07-21,425.0,-0.037325905292479,0.160625447401329,0.1296271751607192,0.2736573697837406,long,1,44.875,43.2,2023-06-21,-1.6749999999999972,44.875,-0.037325905292479,425.0,30.0,13.2
2023-01 -> 2023-05,2023-06,F,2023-06-22,2023-07-03,2023-07-21,14.0,0.5053191489361701,0.2272664671858342,0.1296271751607192,0.2736573697837406,long,1,0.94,1.4149999999999998,2023-06-22,0.4749999999999998,0.94,0.5053191489361701,14.0,1.3599999999999999,0.055
2023-01 -> 2023-05,2023-06,NIO,2023-06-22,2023-07-03,2023-07-21,9.0,0.0843373493975901,0.2115709439773482,0.1296271751607192,0.2736573697837406,long,1,1.245,1.35,2023-06-22,0.1049999999999997,1.245,0.0843373493975901,9.0,1.1949999999999998,0.155
2023-01 -> 2023-05,2023-06,NVDA,2023-06-22,2023-07-03,2023-07-21,43.0,-0.2503225806451613,0.3562561001037537,0.1296271751607192,0.2736573697837406,long,1,38.75,29.05,2023-06-22,-9.7,38.75,-0.2503225806451613,43.0,,
2023-01 -> 2023-05,2023-06,F,2023-06-23,2023-07-05,2023-07-28,14.0,0.3688524590163934,0.3668600162253587,0.1296271751607192,0.2736573697837406,long,1,1.22,1.67,2023-06-23,0.4499999999999999,1.22,0.3688524590163934,14.0,1.525,0.14500000000000002
2023-01 -> 2023-05,2023-06,F,2023-06-23,2023-07-05,2023-07-21,14.0,0.6611111111111111,0.2186885300346703,0.1296271751607192,0.2736573697837406,long,1,0.8999999999999999,1.495,2023-06-23,0.595,0.8999999999999999,0.6611111111111111,14.0,1.44,0.055
2023-01 -> 2023-05,2023-06,F,2023-06-26,2023-07-06,2023-07-28,14.0,0.1958333333333334,0.3910985273045891,0.1296271751607192,0.2736573697837406,long,1,1.2,1.435,2023-06-26,0.2350000000000001,1.2,0.1958333333333334,14.0,1.225,0.21000000000000002
2023-01 -> 2023-05,2023-06,NVDA,2023-06-26,2023-07-06,2023-07-28,40.5,-0.1050314465408806,0.1303243737719018,0.1296271751607192,0.2736573697837406,long,1,39.75,35.574999999999996,2023-06-26,-4.175000000000004,39.75,-0.1050314465408806,40.5,,
2023-01 -> 2023-05,2023-06,F,2023-06-27,2023-07-07,2023-07-28,14.5,-0.0378151260504201,0.438396707033756,0.1296271751607192,0.2736573697837406,long,1,1.19,1.145,2023-06-27,-0.0449999999999999,1.19,-0.0378151260504201,14.5,0.8200000000000001,0.325
2023-01 -> 2023-05,2023-06,META,2023-06-27,2023-07-07,2023-07-28,285.0,0.0040225261464198,0.148095337675765,0.1296271751607192,0.2736573697837406,long,1,31.075000000000003,31.2,2023-06-27,0.1249999999999964,31.075000000000003,0.0040225261464198,285.0,18.825,12.375
2023-01 -> 2023-05,2023-06,F,2023-06-28,2023-07-10,2023-07-28,15.0,-0.1701244813278009,0.3520725184061077,0.1296271751607192,0.2736573697837406,long,1,1.205,1.0,2023-06-28,-0.205,1.205,-0.1701244813278009,15.0,0.54,0.45999999999999996
2023-01 -> 2023-05,2023-06,TSLA,2023-06-28,2023-07-10,2023-07-28,255.0,-0.0938864628820961,0.1445011076438806,0.1296271751607192,0.2736573697837406,long,1,34.35,31.125,2023-06-28,-3.2250000000000014,34.35,-0.0938864628820961,255.0,23.1,8.025
2023-01 -> 2023-05,2023-06,META,2023-06-29,2023-07-11,2023-07-28,280.0,0.1365159128978223,0.1381497973767187,0.1296271751607192,0.2736573697837406,long,1,29.85,33.925,2023-06-29,4.074999999999996,29.85,0.1365159128978223,280.0,26.65,7.275
2023-01 -> 2023-05,2023-06,NVDA,2023-06-30,2023-07-12,2023-08-04,42.5,-0.0829238329238329,0.2148593389167057,0.1296271751607192,0.2736573697837406,long,1,40.7,37.325,2023-06-30,-3.375,40.7,-0.0829238329238329,42.5,,
2023-01 -> 2023-05,2023-06,NVDA,2023-06-30,2023-07-12,2023-07-28,42.5,-0.1146853146853147,0.1860481508315841,0.1296271751607192,0.2736573697837406,long,1,35.75,31.65,2023-06-30,-4.100000000000001,35.75,-0.1146853146853147,42.5,,
2023-01 -> 2023-06,2023-07,NVDA,2023-07-03,2023-07-13,2023-08-04,42.5,0.1994981179422836,-0.0994747231998867,0.3048709603342104,0.0946151256209618,short,-1,39.849999999999994,47.8,2023-07-03,-7.950000000000003,39.849999999999994,-0.1994981179422836,42.5,,
2023-01 -> 2023-06,2023-07,SOFI,2023-07-03,2023-07-13,2023-08-04,8.5,0.0899999999999998,-0.1031322435804137,0.3048709603342104,0.0946151256209618,short,-1,1.5,1.6349999999999998,2023-07-03,-0.1349999999999998,1.5,-0.0899999999999998,8.5,1.1549999999999998,0.48
2023-01 -> 2023-06,2023-07,INTC,2023-07-05,2023-07-14,2023-08-04,33.0,-0.0469483568075118,-0.1333499043759036,0.3048709603342104,0.0946151256209618,short,-1,3.1950000000000003,3.045,2023-07-05,0.1500000000000003,3.1950000000000003,0.0469483568075118,33.0,1.5950000000000002,1.45
2023-01 -> 2023-06,2023-07,NVDA,2023-07-05,2023-07-14,2023-08-04,42.5,0.1394016549968171,-0.1444836716593623,0.3048709603342104,0.0946151256209618,short,-1,39.275000000000006,44.75,2023-07-05,-5.474999999999994,39.275000000000006,-0.1394016549968171,42.5,,
2023-01 -> 2023-06,2023-07,SOFI,2023-07-05,2023-07-14,2023-08-04,8.5,0.1083916083916082,-0.1620051667530252,0.3048709603342104,0.0946151256209618,short,-1,1.4300000000000002,1.585,2023-07-05,-0.1549999999999998,1.4300000000000002,-0.1083916083916082,8.5,1.09,0.495
2023-01 -> 2023-06,2023-07,INTC,2023-07-06,2023-07-17,2023-08-04,32.0,0.1493710691823901,-0.247587746865605,0.3048709603342104,0.0946151256209618,short,-1,3.1799999999999997,3.655,2023-07-06,-0.4750000000000005,3.1799999999999997,-0.1493710691823901,32.0,3.02,0.635
2023-01 -> 2023-06,2023-07,NVDA,2023-07-06,2023-07-17,2023-08-04,42.0,0.3912760416666666,-0.1710270728059603,0.3048709603342104,0.0946151256209618,short,-1,38.4,53.425,2023-07-06,-15.025,38.4,-0.3912760416666666,42.0,,
2023-01 -> 2023-06,2023-07,AAPL,2023-07-06,2023-07-17,2023-08-04,190.0,-0.0942307692307691,-0.1024358559831225,0.3048709603342104,0.0946151256209618,short,-1,10.4,9.42,2023-07-06,0.9800000000000004,10.4,0.0942307692307692,190.0,6.875,2.545
2023-01 -> 2023-06,2023-07,SOFI,2023-07-06,2023-07-17,2023-08-04,8.0,0.381118881118881,-0.3418497455449555,0.3048709603342104,0.0946151256209618,short,-1,1.4300000000000002,1.975,2023-07-06,-0.5449999999999999,1.4300000000000002,-0.381118881118881,8.0,1.74,0.235
2023-01 -> 2023-06,2023-07,PLTR,2023-07-07,2023-07-18,2023-08-04,15.5,0.472361809045226,-0.1215084783247962,0.3048709603342104,0.0946151256209618,short,-1,1.99,2.9299999999999997,2023-07-07,-0.9399999999999996,1.99,-0.472361809045226,15.5,2.755,0.175
2023-01 -> 2023-06,2023-07,AAPL,2023-07-07,2023-07-18,2023-08-04,190.0,-0.0491048593350384,-0.1037653671139538,0.3048709603342104,0.0946151256209618,short,-1,9.775,9.295,2023-07-07,0.4800000000000004,9.775,0.0491048593350384,190.0,6.7,2.5949999999999998
2023-01 -> 2023-06,2023-07,NIO,2023-07-07,2023-07-18,2023-08-04,10.0,-0.1245674740484427,-0.1054662989197365,0.3048709603342104,0.0946151256209618,short,-1,1.4449999999999998,1.265,2023-07-07,0.1799999999999997,1.4449999999999998,0.1245674740484427,10.0,0.865,0.4
2023-01 -> 2023-06,2023-07,INTC,2023-07-07,2023-07-18,2023-08-04,32.0,0.2147540983606558,-0.174762054458671,0.3048709603342104,0.0946151256209618,short,-1,3.0500000000000003,3.705000000000001,2023-07-07,-0.6550000000000002,3.0500000000000003,-0.2147540983606558,32.0,3.1500000000000004,0.555
2023-01 -> 2023-06,2023-07,SOFI,2023-07-07,2023-07-18,2023-08-04,8.0,0.4854014598540145,-0.1334941504946353,0.3048709603342104,0.0946151256209618,short,-1,1.37,2.035,2023-07-07,-0.665,1.37,-0.4854014598540145,8.0,1.82,0.215
2023-01 -> 2023-06,2023-07,AAPL,2023-07-10,2023-07-19,2023-08-11,190.0,0.0638095238095236,-0.1679973871899408,0.3048709603342104,0.0946151256209618,short,-1,10.5,11.169999999999998,2023-07-10,-0.6699999999999982,10.5,-0.0638095238095236,190.0,8.45,2.7199999999999998
2023-01 -> 2023-06,2023-07,SOFI,2023-07-12,2023-07-21,2023-08-11,9.0,-0.0327380952380952,-0.1005653978803585,0.3048709603342104,0.0946151256209618,short,-1,1.68,1.625,2023-07-12,0.0549999999999999,1.68,0.0327380952380952,9.0,1.04,0.585
2023-01 -> 2023-06,2023-07,AMZN,2023-07-12,2023-07-21,2023-08-11,131.0,-0.0107758620689655,-0.1258203676547617,0.3048709603342104,0.0946151256209618,short,-1,11.6,11.475,2023-07-12,0.1249999999999982,11.6,0.0107758620689653,131.0,5.425000000000001,6.05
