train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date,trade_profit,trade_cost,trade_return
2023-01 -> 2023-04,2023-05,NIO,2023-05-16,2023-05-25,2023-06-16,7.5,-0.1094890510948906,0.05362409020986399,0.007808162170552942,0.21862854077548238,long,1,1.37,1.22,2023-05-16,-0.15000000000000013,1.37,-0.1094890510948906
2023-01 -> 2023-04,2023-05,AAPL,2023-05-16,2023-05-25,2023-06-16,170.0,-0.0339832869080779,0.030798156719540674,0.007808162170552942,0.21862854077548238,long,1,8.975,8.67,2023-05-16,-0.3049999999999997,8.975,-0.03398328690807796
2023-01 -> 2023-04,2023-05,META,2023-05-16,2023-05-25,2023-06-16,240.0,0.1887905604719763,0.15832598155522842,0.007808162170552942,0.21862854077548238,long,1,16.95,20.15,2023-05-16,3.1999999999999993,16.95,0.18879056047197637
2023-01 -> 2023-04,2023-05,RIVN,2023-05-16,2023-05-25,2023-06-16,12.5,0.252314814814815,0.0806904366312956,0.007808162170552942,0.21862854077548238,long,1,2.1599999999999997,2.705,2023-05-16,0.5450000000000004,2.1599999999999997,0.25231481481481505
2023-01 -> 2023-04,2023-05,MSFT,2023-05-16,2023-05-25,2023-06-16,310.0,0.3954983922829583,0.1516779268269718,0.007808162170552942,0.21862854077548238,long,1,15.55,21.700000000000003,2023-05-16,6.150000000000002,15.55,0.3954983922829583
2023-01 -> 2023-04,2023-05,TSLA,2023-05-16,2023-05-25,2023-06-16,166.67,0.2568393094289508,0.07501099842800757,0.007808162170552942,0.21862854077548238,long,1,6.275,7.886666666666667,2023-05-16,1.6116666666666664,6.275,0.2568393094289508
2023-01 -> 2023-04,2023-05,AMZN,2023-05-16,2023-05-25,2023-06-16,115.0,-0.0601265822784811,0.17646892148974866,0.007808162170552942,0.21862854077548238,long,1,0.395,0.37124999999999997,2023-05-16,-0.02375000000000005,0.395,-0.06012658227848113
2023-01 -> 2023-04,2023-05,INTC,2023-05-16,2023-05-25,2023-06-16,29.0,0.0690423162583518,0.0743225957656732,0.007808162170552942,0.21862854077548238,long,1,2.245,2.4,2023-05-16,0.1549999999999998,2.245,0.0690423162583518
2023-01 -> 2023-04,2023-05,AMD,2023-05-16,2023-05-25,2023-06-16,100.0,1.070921985815603,0.10528429043376836,0.007808162170552942,0.21862854077548238,long,1,10.575,21.9,2023-05-16,11.325,10.575,1.070921985815603
2023-01 -> 2023-04,2023-05,MARA,2023-05-16,2023-05-25,2023-06-16,9.0,-0.1735357917570497,0.2122759611259103,0.007808162170552942,0.21862854077548238,long,1,2.3049999999999997,1.905,2023-05-16,-0.3999999999999997,2.3049999999999997,-0.17353579175704978
2023-01 -> 2023-04,2023-05,AMZN,2023-05-17,2023-05-26,2023-06-16,115.0,0.1359223300970872,0.19606325294611993,0.007808162170552942,0.21862854077548238,long,1,0.38625,0.43875,2023-05-17,0.05249999999999999,0.38625,0.13592233009708737
2023-01 -> 2023-04,2023-05,MSFT,2023-05-17,2023-05-26,2023-06-16,315.0,0.6397849462365592,0.14246195730258912,0.007808162170552942,0.21862854077548238,long,1,13.95,22.875,2023-05-17,8.925,13.95,0.6397849462365592
2023-01 -> 2023-04,2023-05,AMD,2023-05-17,2023-05-26,2023-06-16,105.0,1.2977995110024452,0.305550300652245,0.007808162170552942,0.21862854077548238,long,1,10.225,23.495,2023-05-17,13.270000000000001,10.225,1.2977995110024452
2023-01 -> 2023-04,2023-05,MARA,2023-05-17,2023-05-26,2023-06-16,10.0,-0.0530612244897958,0.06347279286945089,0.007808162170552942,0.21862854077548238,long,1,2.45,2.3200000000000003,2023-05-17,-0.1299999999999999,2.45,-0.05306122448979587
2023-01 -> 2023-04,2023-05,RIVN,2023-05-17,2023-05-26,2023-06-16,12.5,0.423963133640553,0.28070651351484255,0.007808162170552942,0.21862854077548238,long,1,2.17,3.09,2023-05-17,0.9199999999999999,2.17,0.423963133640553
2023-01 -> 2023-04,2023-05,META,2023-05-17,2023-05-26,2023-06-16,240.0,0.5712143928035981,0.12901840882175145,0.007808162170552942,0.21862854077548238,long,1,16.675,26.2,2023-05-17,9.524999999999999,16.675,0.5712143928035981
2023-01 -> 2023-04,2023-05,AMZN,2023-05-18,2023-05-30,2023-06-16,120.0,-0.0640522875816992,0.08618816136804931,0.007808162170552942,0.21862854077548238,long,1,0.3824999999999999,0.358,2023-05-18,-0.02449999999999991,0.3824999999999999,-0.06405228758169913
2023-01 -> 2023-04,2023-05,MARA,2023-05-18,2023-05-30,2023-06-16,9.0,-0.2,0.07412435372166397,0.007808162170552942,0.21862854077548238,long,1,2.225,1.78,2023-05-18,-0.44500000000000006,2.225,-0.2
2023-01 -> 2023-04,2023-05,PLTR,2023-05-18,2023-05-30,2023-06-16,12.0,0.9320987654320988,0.16755912968451966,0.007808162170552942,0.21862854077548238,long,1,1.62,3.1300000000000003,2023-05-18,1.5100000000000002,1.62,0.9320987654320988
2023-01 -> 2023-04,2023-05,F,2023-05-18,2023-05-30,2023-06-16,11.35,0.5027027027027028,0.033078171097881554,0.007808162170552942,0.21862854077548238,long,1,0.925,1.3900000000000001,2023-05-18,0.4650000000000001,0.925,0.5027027027027028
2023-01 -> 2023-04,2023-05,MSFT,2023-05-18,2023-05-30,2023-06-16,320.0,0.2797020484171321,0.10366597605987819,0.007808162170552942,0.21862854077548238,long,1,13.425,17.18,2023-05-18,3.754999999999999,13.425,0.27970204841713214
2023-01 -> 2023-04,2023-05,AMD,2023-05-18,2023-05-30,2023-06-16,110.0,0.6933649289099527,0.13435601458602922,0.007808162170552942,0.21862854077548238,long,1,10.55,17.865000000000002,2023-05-18,7.315000000000001,10.55,0.6933649289099527
2023-01 -> 2023-04,2023-05,RIVN,2023-05-18,2023-05-30,2023-06-16,12.5,0.2815315315315315,0.24368522661330105,0.007808162170552942,0.21862854077548238,long,1,2.22,2.8449999999999998,2023-05-18,0.6249999999999996,2.22,0.2815315315315313
2023-01 -> 2023-04,2023-05,RIVN,2023-05-19,2023-05-31,2023-06-16,12.5,0.2442396313364056,0.16875902803257076,0.007808162170552942,0.21862854077548238,long,1,2.17,2.7,2023-05-19,0.5300000000000002,2.17,0.24423963133640567
2023-01 -> 2023-04,2023-05,AMD,2023-05-19,2023-05-31,2023-06-16,105.0,0.5409429280397022,0.014617050602273064,0.007808162170552942,0.21862854077548238,long,1,10.075,15.524999999999999,2023-05-19,5.449999999999999,10.075,0.5409429280397022
2023-01 -> 2023-04,2023-05,PLTR,2023-05-19,2023-05-31,2023-06-16,12.0,0.8850931677018636,0.08515392462911754,0.007808162170552942,0.21862854077548238,long,1,1.61,3.035,2023-05-19,1.425,1.61,0.8850931677018633
2023-01 -> 2023-04,2023-05,F,2023-05-19,2023-05-31,2023-06-16,11.35,0.0163043478260869,0.2020658384086198,0.007808162170552942,0.21862854077548238,long,1,0.92,0.935,2023-05-19,0.015000000000000013,0.92,0.01630434782608697
2023-01 -> 2023-04,2023-05,F,2023-05-19,2023-05-31,2023-06-23,11.5,0.0372340425531914,0.12063869711858617,0.007808162170552942,0.21862854077548238,long,1,0.94,0.975,2023-05-19,0.03500000000000003,0.94,0.03723404255319152
2023-01 -> 2023-04,2023-05,AMZN,2023-05-19,2023-05-31,2023-06-23,116.0,0.0862385321100917,0.105792654730468,0.007808162170552942,0.21862854077548238,long,1,8.175,8.88,2023-05-19,0.7050000000000001,8.175,0.08623853211009175
2023-01 -> 2023-04,2023-05,AMZN,2023-05-19,2023-05-31,2023-06-16,115.0,0.1121372031662268,0.025570042199392108,0.007808162170552942,0.21862854077548238,long,1,0.379,0.4215,2023-05-19,0.04249999999999998,0.379,0.11213720316622687
2023-01 -> 2023-04,2023-05,MARA,2023-05-19,2023-05-31,2023-06-16,9.0,-0.1247002398081534,0.07619280928476109,0.007808162170552942,0.21862854077548238,long,1,2.085,1.825,2023-05-19,-0.26,2.085,-0.12470023980815348
2023-01 -> 2023-04,2023-05,NIO,2023-05-19,2023-05-31,2023-06-16,7.5,-0.1709090909090908,0.023986703442832963,0.007808162170552942,0.21862854077548238,long,1,1.375,1.1400000000000001,2023-05-19,-0.23499999999999988,1.375,-0.17090909090909082
2023-01 -> 2023-04,2023-05,MSFT,2023-05-19,2023-05-31,2023-06-23,320.0,0.1976351351351349,0.13695895043324385,0.007808162170552942,0.21862854077548238,long,1,14.8,17.724999999999998,2023-05-19,2.924999999999997,14.8,0.19763513513513492
2023-01 -> 2023-04,2023-05,TSLA,2023-05-19,2023-05-31,2023-06-23,180.0,0.5187580853816297,0.03162333453131558,0.007808162170552942,0.21862854077548238,long,1,19.325000000000003,29.349999999999998,2023-05-19,10.024999999999995,19.325000000000003,0.5187580853816297
2023-01 -> 2023-04,2023-05,META,2023-05-19,2023-05-31,2023-06-23,245.0,0.3966759002770083,0.16198636444482392,0.007808162170552942,0.21862854077548238,long,1,18.05,25.21,2023-05-19,7.16,18.05,0.3966759002770083
2023-01 -> 2023-04,2023-05,MSFT,2023-05-19,2023-05-31,2023-06-16,320.0,0.2102272727272727,0.046798702709062605,0.007808162170552942,0.21862854077548238,long,1,13.2,15.975,2023-05-19,2.7750000000000004,13.2,0.21022727272727276
2023-01 -> 2023-04,2023-05,SOFI,2023-05-19,2023-05-31,2023-06-16,5.0,2.2499999999999996,0.04032493846728983,0.007808162170552942,0.21862854077548238,long,1,0.6200000000000001,2.015,2023-05-19,1.395,0.6200000000000001,2.2499999999999996
2023-01 -> 2023-04,2023-05,INTC,2023-05-22,2023-06-01,2023-06-23,30.0,0.0720524017467249,0.02651673855153687,0.007808162170552942,0.21862854077548238,long,1,2.29,2.455,2023-05-22,0.16500000000000004,2.29,0.0720524017467249
2023-01 -> 2023-04,2023-05,META,2023-05-22,2023-06-01,2023-06-23,250.0,0.5035460992907801,0.16921202718255524,0.007808162170552942,0.21862854077548238,long,1,17.625,26.5,2023-05-22,8.875,17.625,0.5035460992907801
2023-01 -> 2023-04,2023-05,AMZN,2023-05-22,2023-06-01,2023-06-23,115.0,0.2694267515923566,0.06287921417509053,0.007808162170552942,0.21862854077548238,long,1,7.85,9.965,2023-05-22,2.115,7.85,0.26942675159235674
2023-01 -> 2023-04,2023-05,MSFT,2023-05-22,2023-06-01,2023-06-23,320.0,0.2422628951747089,0.1734551357603843,0.007808162170552942,0.21862854077548238,long,1,15.025,18.665,2023-05-22,3.639999999999999,15.025,0.24226289517470873
2023-01 -> 2023-04,2023-05,AAPL,2023-05-22,2023-06-01,2023-06-23,175.0,0.1425925925925925,0.10057308320082312,0.007808162170552942,0.21862854077548238,long,1,8.1,9.254999999999999,2023-05-22,1.1549999999999994,8.1,0.14259259259259252
2023-01 -> 2023-04,2023-05,F,2023-05-22,2023-06-01,2023-06-23,11.5,0.0786516853932583,0.20094463137814964,0.007808162170552942,0.21862854077548238,long,1,0.89,0.96,2023-05-22,0.06999999999999995,0.89,0.07865168539325837
2023-01 -> 2023-04,2023-05,RIVN,2023-05-22,2023-06-01,2023-06-23,14.0,-0.0632054176072233,0.13601555691139258,0.007808162170552942,0.21862854077548238,long,1,2.215,2.075,2023-05-22,-0.13999999999999968,2.215,-0.06320541760722334
2023-01 -> 2023-04,2023-05,MARA,2023-05-23,2023-06-02,2023-06-23,9.5,-0.1029082774049217,0.21048871526106935,0.007808162170552942,0.21862854077548238,long,1,2.235,2.005,2023-05-23,-0.22999999999999998,2.235,-0.1029082774049217
2023-01 -> 2023-04,2023-05,AAPL,2023-05-23,2023-06-02,2023-06-23,170.0,0.4540845070422534,0.1381891183024751,0.007808162170552942,0.21862854077548238,long,1,8.875,12.905,2023-05-23,4.029999999999999,8.875,0.45408450704225345
2023-01 -> 2023-04,2023-05,META,2023-05-23,2023-06-02,2023-06-23,245.0,0.6608575380359614,0.27380151814029796,0.007808162170552942,0.21862854077548238,long,1,18.075,30.02,2023-05-23,11.945,18.075,0.6608575380359614
2023-01 -> 2023-04,2023-05,NVDA,2023-05-23,2023-06-02,2023-06-23,30.5,1.6780342516753537,0.025980164336156613,0.007808162170552942,0.21862854077548238,long,1,33.575,89.915,2023-05-23,56.34,33.575,1.6780342516753537
2023-01 -> 2023-04,2023-05,SOFI,2023-05-23,2023-06-02,2023-06-23,5.5,1.2620689655172412,0.015626053205320872,0.007808162170552942,0.21862854077548238,long,1,0.725,1.64,2023-05-23,0.9149999999999999,0.725,1.2620689655172412
2023-01 -> 2023-04,2023-05,NIO,2023-05-23,2023-06-02,2023-06-23,9.0,0.2218430034129695,0.19978505502573854,0.007808162170552942,0.21862854077548238,long,1,1.465,1.7900000000000003,2023-05-23,0.3250000000000002,1.465,0.2218430034129694
2023-01 -> 2023-04,2023-05,F,2023-05-23,2023-06-02,2023-06-23,11.5,0.21978021978022,0.2933262151291706,0.007808162170552942,0.21862854077548238,long,1,0.91,1.11,2023-05-23,0.20000000000000007,0.91,0.21978021978021983
2023-01 -> 2023-04,2023-05,TSLA,2023-05-23,2023-06-02,2023-06-23,185.0,0.5985203452527746,0.06197496637314906,0.007808162170552942,0.21862854077548238,long,1,20.275,32.410000000000004,2023-05-23,12.135000000000005,20.275,0.5985203452527746
2023-01 -> 2023-04,2023-05,MSFT,2023-05-23,2023-06-02,2023-06-23,315.0,0.4977917981072556,0.09601814489583717,0.007808162170552942,0.21862854077548238,long,1,15.85,23.740000000000002,2023-05-23,7.890000000000002,15.85,0.49779179810725566
2023-01 -> 2023-04,2023-05,INTC,2023-05-23,2023-06-02,2023-06-23,30.0,0.0197802197802197,0.008959299856233793,0.007808162170552942,0.21862854077548238,long,1,2.275,2.32,2023-05-23,0.04499999999999993,2.275,0.019780219780219748
2023-01 -> 2023-04,2023-05,RIVN,2023-05-23,2023-06-02,2023-06-23,14.0,-0.1189931350114417,0.10250697456283146,0.007808162170552942,0.21862854077548238,long,1,2.185,1.9249999999999998,2023-05-23,-0.26000000000000023,2.185,-0.11899313501144175
2023-01 -> 2023-04,2023-05,AAPL,2023-05-24,2023-06-05,2023-06-23,170.0,0.2437837837837838,0.15774961276325528,0.007808162170552942,0.21862854077548238,long,1,9.25,11.505,2023-05-24,2.255000000000001,9.25,0.24378378378378388
2023-01 -> 2023-04,2023-05,F,2023-05-24,2023-06-05,2023-06-23,11.5,0.3833333333333332,0.12327691642567985,0.007808162170552942,0.21862854077548238,long,1,0.9,1.2449999999999999,2023-05-24,0.34499999999999986,0.9,0.3833333333333332
2023-01 -> 2023-04,2023-05,META,2023-05-24,2023-06-05,2023-06-23,250.0,0.3431693989071037,0.19883764447914984,0.007808162170552942,0.21862854077548238,long,1,18.3,24.58,2023-05-24,6.279999999999998,18.3,0.3431693989071037
2023-01 -> 2023-04,2023-05,GOOGL,2023-05-24,2023-06-05,2023-06-23,121.0,-0.0875399361022365,0.08048800568483137,0.007808162170552942,0.21862854077548238,long,1,7.824999999999999,7.139999999999999,2023-05-24,-0.6850000000000005,7.824999999999999,-0.0875399361022365
2023-01 -> 2023-04,2023-05,SOFI,2023-05-24,2023-06-05,2023-06-23,5.5,1.5102040816326527,0.11757886346085616,0.007808162170552942,0.21862854077548238,long,1,0.7350000000000001,1.845,2023-05-24,1.1099999999999999,0.7350000000000001,1.5102040816326527
2023-01 -> 2023-04,2023-05,PLTR,2023-05-24,2023-06-05,2023-06-23,12.0,0.9743589743589745,0.013583595266309709,0.007808162170552942,0.21862854077548238,long,1,1.755,3.4650000000000003,2023-05-24,1.7100000000000004,1.755,0.9743589743589747
2023-01 -> 2023-04,2023-05,MSFT,2023-05-24,2023-06-05,2023-06-23,315.0,0.4650943396226413,0.2748652674694274,0.007808162170552942,0.21862854077548238,long,1,15.9,23.294999999999998,2023-05-24,7.394999999999998,15.9,0.46509433962264135
2023-01 -> 2023-04,2023-05,INTC,2023-05-24,2023-06-05,2023-06-23,29.0,-0.1140350877192981,0.008425057466740734,0.007808162170552942,0.21862854077548238,long,1,2.28,2.02,2023-05-24,-0.2599999999999998,2.28,-0.11403508771929816
2023-01 -> 2023-04,2023-05,TSLA,2023-05-24,2023-06-05,2023-06-23,185.0,0.7360493827160495,0.03581146995077841,0.007808162170552942,0.21862854077548238,long,1,20.25,35.155,2023-05-24,14.905000000000001,20.25,0.7360493827160495
2023-01 -> 2023-04,2023-05,NIO,2023-05-24,2023-06-05,2023-06-23,8.0,-0.1276595744680852,0.12031348051168349,0.007808162170552942,0.21862854077548238,long,1,1.41,1.23,2023-05-24,-0.17999999999999994,1.41,-0.12765957446808507
2023-01 -> 2023-04,2023-05,SOFI,2023-05-25,2023-06-06,2023-06-23,5.0,2.7887323943661975,0.2037717341113158,0.007808162170552942,0.21862854077548238,long,1,0.71,2.69,2023-05-25,1.98,0.71,2.7887323943661975
2023-01 -> 2023-04,2023-05,AAPL,2023-05-25,2023-06-06,2023-06-23,175.0,-0.12046783625731,0.12638861157600018,0.007808162170552942,0.21862854077548238,long,1,8.55,7.52,2023-05-25,-1.0300000000000011,8.55,-0.12046783625731007
2023-01 -> 2023-04,2023-05,MSFT,2023-05-25,2023-06-06,2023-06-23,325.0,-0.1728358208955223,0.025347147194280356,0.007808162170552942,0.21862854077548238,long,1,16.75,13.855,2023-05-25,-2.8949999999999996,16.75,-0.17283582089552235
2023-01 -> 2023-04,2023-05,MARA,2023-05-25,2023-06-06,2023-06-23,9.0,-0.074245939675174,0.26899589047521355,0.007808162170552942,0.21862854077548238,long,1,2.155,1.995,2023-05-25,-0.1599999999999997,2.155,-0.07424593967517389
2023-01 -> 2023-04,2023-05,BABA,2023-05-26,2023-06-07,2023-06-23,81.0,-0.1087248322147651,-0.24383980175364925,0.007808162170552942,0.21862854077548238,short,-1,7.45,6.64,2023-05-26,0.8100000000000005,7.45,0.10872483221476517
2023-01 -> 2023-04,2023-05,AMD,2023-05-26,2023-06-07,2023-06-23,125.0,-0.1402135231316724,0.09367463848900923,0.007808162170552942,0.21862854077548238,long,1,14.05,12.080000000000002,2023-05-26,-1.9699999999999989,14.05,-0.1402135231316725
2023-01 -> 2023-04,2023-05,PLTR,2023-05-26,2023-06-07,2023-06-30,13.5,-0.008695652173913,0.024323927722320893,0.007808162170552942,0.21862854077548238,long,1,2.3000000000000003,2.2800000000000002,2023-05-26,-0.020000000000000018,2.3000000000000003,-0.00869565217391305
2023-01 -> 2023-04,2023-05,RIVN,2023-05-26,2023-06-07,2023-06-23,15.0,-0.1347826086956521,0.0415233017401391,0.007808162170552942,0.21862854077548238,long,1,2.3,1.99,2023-05-26,-0.30999999999999983,2.3,-0.13478260869565212
2023-01 -> 2023-04,2023-05,MARA,2023-05-26,2023-06-07,2023-06-30,9.0,-0.204040404040404,0.1774788272340157,0.007808162170552942,0.21862854077548238,long,1,2.475,1.97,2023-05-26,-0.5050000000000001,2.475,-0.20404040404040408
2023-01 -> 2023-04,2023-05,F,2023-05-26,2023-06-07,2023-06-23,12.0,0.811827956989247,0.07879509131791276,0.007808162170552942,0.21862854077548238,long,1,0.93,1.6849999999999998,2023-05-26,0.7549999999999998,0.93,0.811827956989247
2023-01 -> 2023-04,2023-05,F,2023-05-26,2023-06-07,2023-06-30,12.0,0.6763285024154589,0.06706695770170026,0.007808162170552942,0.21862854077548238,long,1,1.035,1.7349999999999999,2023-05-26,0.7,1.035,0.6763285024154589
2023-01 -> 2023-04,2023-05,INTC,2023-05-26,2023-06-07,2023-06-23,29.0,0.1583333333333333,0.08938815576011426,0.007808162170552942,0.21862854077548238,long,1,2.4,2.78,2023-05-26,0.3799999999999999,2.4,0.1583333333333333
2023-01 -> 2023-04,2023-05,MARA,2023-05-26,2023-06-07,2023-06-23,9.0,-0.2613636363636363,0.11138780122967652,0.007808162170552942,0.21862854077548238,long,1,2.2,1.6250000000000002,2023-05-26,-0.575,2.2,-0.2613636363636363
2023-01 -> 2023-04,2023-05,SOFI,2023-05-30,2023-06-08,2023-06-30,6.0,1.542857142857143,0.19530702481198275,0.007808162170552942,0.21862854077548238,long,1,0.875,2.225,2023-05-30,1.35,0.875,1.542857142857143
2023-01 -> 2023-04,2023-05,TSLA,2023-05-30,2023-06-08,2023-06-30,200.0,0.5805725971370143,0.16422978839428895,0.007808162170552942,0.21862854077548238,long,1,24.450000000000003,38.645,2023-05-30,14.195,24.450000000000003,0.5805725971370143
2023-01 -> 2023-04,2023-05,AAPL,2023-05-30,2023-06-08,2023-06-30,175.0,-0.0710526315789472,0.14014044072916507,0.007808162170552942,0.21862854077548238,long,1,9.5,8.825000000000001,2023-05-30,-0.6749999999999989,9.5,-0.07105263157894726
2023-01 -> 2023-04,2023-05,MSFT,2023-05-30,2023-06-08,2023-06-30,330.0,-0.2653352353780313,0.03465140741929296,0.007808162170552942,0.21862854077548238,long,1,17.525,12.875,2023-05-30,-4.649999999999999,17.525,-0.26533523537803133
2023-01 -> 2023-04,2023-05,AMD,2023-05-30,2023-06-08,2023-06-30,125.0,-0.1368948247078464,0.17902909244692383,0.007808162170552942,0.21862854077548238,long,1,14.975,12.924999999999999,2023-05-30,-2.0500000000000007,14.975,-0.13689482470784647
2023-01 -> 2023-04,2023-05,NIO,2023-05-30,2023-06-08,2023-06-30,7.5,0.0300751879699248,-0.2393619432419092,0.007808162170552942,0.21862854077548238,short,-1,1.33,1.37,2023-05-30,-0.040000000000000036,1.33,-0.030075187969924838
2023-01 -> 2023-04,2023-05,AAPL,2023-05-31,2023-06-09,2023-06-30,175.0,-0.1169230769230769,0.1580599875115493,0.007808162170552942,0.21862854077548238,long,1,9.75,8.61,2023-05-31,-1.1400000000000006,9.75,-0.11692307692307698
2023-01 -> 2023-04,2023-05,MSFT,2023-05-31,2023-06-09,2023-06-30,330.0,-0.2639296187683284,0.024187542494407206,0.007808162170552942,0.21862854077548238,long,1,17.05,12.55,2023-05-31,-4.5,17.05,-0.26392961876832843
2023-01 -> 2023-04,2023-05,META,2023-05-31,2023-06-09,2023-06-30,265.0,-0.2506265664160401,0.23225710001630712,0.007808162170552942,0.21862854077548238,long,1,19.95,14.95,2023-05-31,-5.0,19.95,-0.2506265664160401
2023-01 -> 2023-04,2023-05,MARA,2023-05-31,2023-06-09,2023-06-30,10.0,-0.1934156378600822,0.0831436537243448,0.007808162170552942,0.21862854077548238,long,1,2.4299999999999997,1.96,2023-05-31,-0.46999999999999975,2.4299999999999997,-0.19341563786008223
2023-01 -> 2023-04,2023-05,INTC,2023-05-31,2023-06-09,2023-06-30,31.0,-0.2235701906412477,0.02926476816987234,0.007808162170552942,0.21862854077548238,long,1,2.885,2.24,2023-05-31,-0.6449999999999996,2.885,-0.2235701906412477
2023-01 -> 2023-04,2023-05,F,2023-05-31,2023-06-09,2023-06-30,12.0,0.903061224489796,0.1800441601847926,0.007808162170552942,0.21862854077548238,long,1,0.98,1.865,2023-05-31,0.885,0.98,0.903061224489796
2023-01 -> 2023-04,2023-05,BABA,2023-05-31,2023-06-09,2023-06-30,80.0,-0.0012944983818769,0.027360025775386453,0.007808162170552942,0.21862854077548238,long,1,7.725,7.715,2023-05-31,-0.009999999999999787,7.725,-0.0012944983818769951
2023-01 -> 2023-05,2023-06,NVDA,2023-06-01,2023-06-12,2023-06-30,40.0,-0.28698752228164,0.23252596049890836,0.12962717516071925,0.2736573697837406,long,1,42.075,30.0,2023-06-01,-12.075000000000003,42.075,-0.28698752228164
2023-01 -> 2023-05,2023-06,SOFI,2023-06-01,2023-06-12,2023-06-30,7.0,1.1238532110091746,0.5297177790854379,0.12962717516071925,0.2736573697837406,long,1,1.09,2.315,2023-06-01,1.2249999999999999,1.09,1.1238532110091741
2023-01 -> 2023-05,2023-06,F,2023-06-01,2023-06-12,2023-06-30,12.0,1.0662983425414363,0.22921624785928915,0.12962717516071925,0.2736573697837406,long,1,0.905,1.8699999999999999,2023-06-01,0.9649999999999999,0.905,1.0662983425414363
2023-01 -> 2023-05,2023-06,MARA,2023-06-02,2023-06-13,2023-06-30,10.0,-0.2793176972281448,-0.33568783480999764,0.12962717516071925,0.2736573697837406,short,-1,2.345,1.6900000000000002,2023-06-02,0.655,2.345,0.279317697228145
2023-01 -> 2023-05,2023-06,PLTR,2023-06-02,2023-06-13,2023-06-30,14.5,0.0872641509433962,0.13302181609758706,0.12962717516071925,0.2736573697837406,long,1,2.12,2.305,2023-06-02,0.18500000000000005,2.12,0.08726415094339625
2023-01 -> 2023-05,2023-06,SOFI,2023-06-02,2023-06-13,2023-06-30,7.0,1.6195121951219515,0.4819042197042918,0.12962717516071925,0.2736573697837406,long,1,1.025,2.685,2023-06-02,1.6600000000000001,1.025,1.6195121951219515
2023-01 -> 2023-05,2023-06,F,2023-06-02,2023-06-13,2023-06-30,12.5,1.0350877192982453,0.22368480701635707,0.12962717516071925,0.2736573697837406,long,1,0.855,1.7399999999999998,2023-06-02,0.8849999999999998,0.855,1.0350877192982453
2023-01 -> 2023-05,2023-06,META,2023-06-06,2023-06-15,2023-07-07,270.0,0.0816044260027659,0.1434022491905229,0.12962717516071925,0.2736573697837406,long,1,18.075000000000003,19.549999999999997,2023-06-06,1.4749999999999943,18.075000000000003,0.08160442600276592
2023-01 -> 2023-05,2023-06,MSFT,2023-06-06,2023-06-15,2023-07-07,335.0,0.3610526315789475,0.13253114514046754,0.12962717516071925,0.2736573697837406,long,1,14.25,19.395000000000003,2023-06-06,5.145000000000003,14.25,0.36105263157894757
2023-01 -> 2023-05,2023-06,NFLX,2023-06-06,2023-06-15,2023-07-07,400.0,0.6353413654618474,0.5218277145406526,0.12962717516071925,0.2736573697837406,long,1,31.125,50.9,2023-06-06,19.775,31.125,0.6353413654618474
2023-01 -> 2023-05,2023-06,MSFT,2023-06-07,2023-06-16,2023-07-07,325.0,0.4405315614617939,0.3562762787189277,0.12962717516071925,0.2736573697837406,long,1,15.05,21.68,2023-06-07,6.629999999999999,15.05,0.44053156146179395
2023-01 -> 2023-05,2023-06,NFLX,2023-06-07,2023-06-16,2023-07-07,400.0,0.2363919129082426,0.37803983094639815,0.12962717516071925,0.2736573697837406,long,1,32.15,39.75,2023-06-07,7.600000000000001,32.15,0.23639191290824266
2023-01 -> 2023-05,2023-06,AMZN,2023-06-07,2023-06-16,2023-07-07,121.0,-0.0711656441717792,0.22774561423944506,0.12962717516071925,0.2736573697837406,long,1,8.15,7.569999999999999,2023-06-07,-0.580000000000001,8.15,-0.07116564417177926
2023-01 -> 2023-05,2023-06,META,2023-06-08,2023-06-20,2023-07-07,265.0,0.3619596541786742,0.1731803118264997,0.12962717516071925,0.2736573697837406,long,1,17.35,23.63,2023-06-08,6.279999999999998,17.35,0.3619596541786742
2023-01 -> 2023-05,2023-06,F,2023-06-08,2023-06-20,2023-07-07,13.5,0.0706521739130434,0.2772009514250637,0.12962717516071925,0.2736573697837406,long,1,0.92,0.985,2023-06-08,0.06499999999999995,0.92,0.07065217391304342
2023-01 -> 2023-05,2023-06,PLTR,2023-06-08,2023-06-20,2023-07-07,15.0,-0.1641137855579868,0.26543662349090275,0.12962717516071925,0.2736573697837406,long,1,2.285,1.9100000000000001,2023-06-08,-0.375,2.285,-0.16411378555798686
2023-01 -> 2023-05,2023-06,SOFI,2023-06-09,2023-06-21,2023-07-07,8.0,-0.0655737704918031,0.529743048672956,0.12962717516071925,0.2736573697837406,long,1,1.22,1.1400000000000001,2023-06-09,-0.07999999999999985,1.22,-0.06557377049180316
2023-01 -> 2023-05,2023-06,PLTR,2023-06-09,2023-06-21,2023-07-07,15.0,-0.2682926829268293,0.21176396521316002,0.12962717516071925,0.2736573697837406,long,1,2.255,1.65,2023-06-09,-0.605,2.255,-0.2682926829268293
2023-01 -> 2023-05,2023-06,AMZN,2023-06-09,2023-06-21,2023-07-07,123.0,-0.2116504854368932,0.14050218696444206,0.12962717516071925,0.2736573697837406,long,1,7.725,6.09,2023-06-09,-1.6349999999999998,7.725,-0.2116504854368932
