ticker,date,exit_date,exdate,strike,strike_key,signal,alpha_call,alpha_put,call_entry_premium,put_entry_premium,call_exit_premium,put_exit_premium,weighted_entry,weighted_exit,trade_profit_w,trade_return_w
MSFT,2023-05-19,2023-05-31,2023-06-23,320.0,320.0,long,0.93396444037803,0.06603555962197005,7.475,7.325,14.149999999999999,3.575,14.8,26.642986334828162,11.842986334828161,0.8002017793802811
NIO,2023-05-19,2023-05-31,2023-06-16,7.5,7.5,long,0.6619207299446973,0.3380792700553027,0.99,0.385,0.58,0.56,1.375,1.2093724614549448,-0.1656275385450552,-0.12045639166913104
PLTR,2023-05-19,2023-05-31,2023-06-16,12.0,12.0,long,0.028421786283233736,0.9715782137167662,0.67,0.94,2.9000000000000004,0.135,1.6099999999999999,0.42271329395114393,-1.1872867060488559,-0.7374451590365565
RIVN,2023-05-19,2023-05-31,2023-06-16,12.5,12.5,long,0.8203396767573792,0.17966032324262082,1.5950000000000002,0.575,2.5,0.2,2.17,2.9257880275243706,0.7557880275243707,0.3482894136057008
SOFI,2023-05-19,2023-05-31,2023-06-16,5.0,5.0,long,0.05941379239632909,0.940586207603671,0.28500000000000003,0.335,1.98,0.035,0.6200000000000001,0.3168446176354612,-0.30315538236453893,-0.488960294136353
TSLA,2023-05-19,2023-05-31,2023-06-23,180.0,180.0,long,0.5498635125171243,0.4501364874828757,10.05,9.275,26.799999999999997,2.55,19.325000000000003,30.727907595638186,11.402907595638183,0.5900599014560508
AAPL,2023-05-22,2023-06-01,2023-06-23,175.0,175.0,long,0.9722207703114073,0.0277792296885927,4.025,4.074999999999999,7.375,1.88,8.1,14.53313538406009,6.4331353840600904,0.7942142449456903
AMZN,2023-05-22,2023-06-01,2023-06-23,115.0,115.0,long,0.5326346272415521,0.4673653727584479,4.15,3.7,8.95,1.0150000000000001,7.8500000000000005,10.02369361505505,2.1736936150550497,0.2769036452299426
F,2023-05-22,2023-06-01,2023-06-23,11.5,11.5,long,0.8259784680872484,0.1740215319127516,0.53,0.36,0.785,0.175,0.89,1.1640995326418453,0.2740995326418453,0.3079770029683655
INTC,2023-05-22,2023-06-01,2023-06-23,30.0,30.0,long,0.793104822400837,0.20689517759916298,1.34,0.95,1.835,0.62,2.29,2.7963337423465706,0.5063337423465706,0.221106437705926
META,2023-05-22,2023-06-01,2023-06-23,250.0,250.0,long,0.7431703407955942,0.2568296592044058,8.575,9.05,24.75,1.75,17.625,38.68112569675578,21.056125696755778,1.1946737983974909
MSFT,2023-05-22,2023-06-01,2023-06-23,320.0,320.0,long,0.9576485182635817,0.04235148173641834,8.825,6.2,16.125,2.54,15.024999999999999,26.551601202417444,11.526601202417446,0.7671614776983325
RIVN,2023-05-22,2023-06-01,2023-06-23,14.0,14.0,long,0.6780883940571825,0.32191160594281754,1.2349999999999999,0.98,1.3450000000000002,0.73,2.215,2.166881848307123,-0.04811815169287703,-0.021723770515971574
AAPL,2023-05-23,2023-06-02,2023-06-23,170.0,170.0,long,0.9375369340316649,0.06246306596833506,5.625,3.25,12.2,0.705,8.875,18.166797686522184,9.291797686522184,1.0469631196081335
F,2023-05-23,2023-06-02,2023-06-23,11.5,11.5,long,0.7668845571881472,0.2331154428118528,0.595,0.315,1.0150000000000001,0.095,0.9099999999999999,1.2544527360877553,0.3444527360877554,0.37851949020632464
INTC,2023-05-23,2023-06-02,2023-06-23,30.0,30.0,long,0.9204127615143545,0.07958723848564553,0.965,1.31,1.865,0.455,2.275,4.1097231273563475,1.8347231273563476,0.8064717043324605
MARA,2023-05-23,2023-06-02,2023-06-23,9.5,9.5,long,0.7895997107292368,0.21040028927076315,0.975,1.26,1.2349999999999999,0.77,2.235,2.5227285095034535,0.28772850950345363,0.128737588144722
META,2023-05-23,2023-06-02,2023-06-23,245.0,245.0,long,0.815851014237294,0.184148985762706,10.5,7.575,29.125,0.895,18.075,41.29726926795722,23.22226926795722,1.2847728502327647
MSFT,2023-05-23,2023-06-02,2023-06-23,315.0,315.0,long,0.9244141154569098,0.07558588454309023,8.875,6.975,22.700000000000003,1.04,15.85,37.65464057026419,21.80464057026419,1.37568710222487
NIO,2023-05-23,2023-06-02,2023-06-23,9.0,9.0,long,0.7767273182444215,0.22327268175557846,0.63,0.835,0.195,1.5950000000000002,1.4649999999999999,0.977018065750267,-0.4879819342497329,-0.33309347047763344
RIVN,2023-05-23,2023-06-02,2023-06-23,14.0,14.0,long,0.615115655584341,0.384884344415659,1.23,0.9550000000000001,1.22,0.705,2.185,1.953923130664674,-0.231076869335326,-0.10575600427246042
SOFI,2023-05-23,2023-06-02,2023-06-23,5.5,5.5,long,0.23856373062447736,0.7614362693755227,0.275,0.44999999999999996,1.585,0.055,0.725,1.0643427937018552,0.33934279370185527,0.46805902579566244
TSLA,2023-05-23,2023-06-02,2023-06-23,185.0,185.0,long,0.40501339965404204,0.594986600345958,10.95,9.325,30.950000000000003,1.46,20.275,25.098827600319748,4.823827600319749,0.23791998028704067
AAPL,2023-05-24,2023-06-05,2023-06-23,170.0,170.0,long,0.9457153908953034,0.05428460910469657,5.9,3.3499999999999996,10.75,0.755,9.25,16.052078083953166,6.802078083953166,0.7353597928598017
F,2023-05-24,2023-06-05,2023-06-23,11.5,11.5,long,0.9456270427637073,0.05437295723629265,0.39,0.51,1.18,0.065,0.9,2.581252076023254,1.681252076023254,1.8680578622480601
GOOGL,2023-05-24,2023-06-05,2023-06-23,121.0,121.0,long,0.7496732321346908,0.25032676786530916,4.074999999999999,3.75,6.199999999999999,0.94,7.824999999999999,9.41625837339976,1.5912583733997607,0.20335570267089595
INTC,2023-05-24,2023-06-05,2023-06-23,29.0,29.0,long,0.6796311600820008,0.32036883991799925,1.1949999999999998,1.085,1.49,0.53,2.28,2.2888914323781346,0.008891432378134834,0.003899751043041594
META,2023-05-24,2023-06-05,2023-06-23,250.0,250.0,long,0.5563159729652334,0.4436840270347666,9.325,8.975000000000001,23.375,1.205,18.3,26.60981817577086,8.309818175770861,0.4540884249055115
MSFT,2023-05-24,2023-06-05,2023-06-23,315.0,315.0,long,0.9531328556630471,0.04686714433695294,7.95,7.95,22.525,0.77,15.9,43.010810549899176,27.110810549899178,1.705082424521961
NIO,2023-05-24,2023-06-05,2023-06-23,8.0,8.0,long,0.6550975822835374,0.3449024177164626,0.685,0.725,0.455,0.775,1.4100000000000001,1.1333955080896507,-0.2766044919103494,-0.1961733985179783
PLTR,2023-05-24,2023-06-05,2023-06-23,12.0,12.0,long,0.4572772572390451,0.5427227427609549,1.0150000000000001,0.74,3.4000000000000004,0.065,1.7550000000000001,2.771913293640322,1.0169132936403218,0.5794377741540295
SOFI,2023-05-24,2023-06-05,2023-06-23,5.5,5.5,long,0.3260653902965997,0.6739346097034002,0.28500000000000003,0.45,1.81,0.035,0.7350000000000001,1.560565514419909,0.825565514419909,1.1232183869658625
TSLA,2023-05-24,2023-06-05,2023-06-23,185.0,185.0,long,0.568188199131852,0.43181180086814797,9.475000000000001,10.774999999999999,34.15,1.005,20.25,42.285076347975206,22.035076347975206,1.0881519184185287
AAPL,2023-05-25,2023-06-06,2023-06-23,175.0,175.0,long,0.941646232388459,0.058353767611540985,3.5999999999999996,4.95,6.175,1.3450000000000002,8.55,13.945396938809536,5.395396938809535,0.631040577638542
MARA,2023-05-25,2023-06-06,2023-06-23,9.0,9.0,long,0.2902736129820403,0.7097263870179598,1.08,1.0750000000000002,1.5,0.495,2.1550000000000002,1.5730681943314817,-0.5819318056685185,-0.27003796086706194
MSFT,2023-05-25,2023-06-06,2023-06-23,325.0,325.0,long,0.7191795420771305,0.28082045792286947,9.5,7.25,11.875,1.98,16.75,16.342430005276054,-0.4075699947239464,-0.02433253699844456
SOFI,2023-05-25,2023-06-06,2023-06-23,5.0,5.0,long,0.3973782785068205,0.6026217214931795,0.46499999999999997,0.245,2.675,0.015,0.71,1.6492508563222639,0.9392508563222639,1.3228885300313578
AMD,2023-05-26,2023-06-07,2023-06-23,125.0,125.0,long,0.16032599783439994,0.8396740021656001,8.2,5.85,2.6550000000000002,9.425,14.049999999999999,19.73629554863397,5.68629554863397,0.4047185443867594
BABA,2023-05-26,2023-06-07,2023-06-23,81.0,81.0,short,0.37879279001542787,0.6212072099845721,3.875,3.575,5.6,1.04,7.45,5.424579689202461,2.0254203107975393,0.27186849809362945
F,2023-05-26,2023-06-07,2023-06-23,12.0,12.0,long,0.37968936384318813,0.6203106361568118,0.53,0.4,1.65,0.035,0.93,1.149785945597208,0.21978594559720788,0.23632897376043857
F,2023-05-26,2023-06-07,2023-06-23,12.0,12.0,long,0.37968936384318813,0.6203106361568118,0.53,0.4,1.65,0.035,0.93,1.149785945597208,0.21978594559720788,0.23632897376043857
F,2023-05-26,2023-06-07,2023-06-30,12.0,12.0,long,0.40919882246541267,0.5908011775345874,0.59,0.445,1.68,0.055,1.035,1.2815335620344874,0.2465335620344875,0.23819667829419083
F,2023-05-26,2023-06-07,2023-06-30,12.0,12.0,long,0.40919882246541267,0.5908011775345874,0.59,0.445,1.68,0.055,1.035,1.2815335620344874,0.2465335620344875,0.23819667829419083
INTC,2023-05-26,2023-06-07,2023-06-23,29.0,29.0,long,0.29500428018812735,0.7049957198118726,1.24,1.16,2.585,0.195,2.4,1.7604023352991591,-0.6395976647008408,-0.26649902695868366
MARA,2023-05-26,2023-06-07,2023-06-23,9.0,9.0,long,0.31493141079517384,0.6850685892048262,1.01,1.19,1.0550000000000002,0.5700000000000001,2.2,1.445631232443334,-0.7543687675566662,-0.34289489434393916
MARA,2023-05-26,2023-06-07,2023-06-23,9.0,9.0,long,0.31493141079517384,0.6850685892048262,1.01,1.19,1.0550000000000002,0.5700000000000001,2.2,1.445631232443334,-0.7543687675566662,-0.34289489434393916
MARA,2023-05-26,2023-06-07,2023-06-30,9.0,9.0,long,0.49587289103665116,0.5041271089633488,1.135,1.34,1.23,0.74,2.475,2.0190461523549805,-0.45595384764501956,-0.18422377682627053
MARA,2023-05-26,2023-06-07,2023-06-30,9.0,9.0,long,0.49587289103665116,0.5041271089633488,1.135,1.34,1.23,0.74,2.475,2.0190461523549805,-0.45595384764501956,-0.18422377682627053
PLTR,2023-05-26,2023-06-07,2023-06-30,13.5,13.5,long,0.749664245973303,0.25033575402669705,1.245,1.0550000000000002,1.77,0.51,2.3000000000000003,2.729647156204912,0.4296471562049118,0.18680311139343989
RIVN,2023-05-26,2023-06-07,2023-06-23,15.0,15.0,long,0.3940730218045692,0.6059269781954308,1.255,1.045,0.425,1.565,2.3,2.394051380444716,0.09405138044471606,0.0408919045411809
AAPL,2023-05-30,2023-06-08,2023-06-30,175.0,175.0,long,0.8938470541043115,0.10615294589568847,6.25,3.25,7.525,1.3,9.5,10.627203799248731,1.127203799248731,0.11865303149986642
AMD,2023-05-30,2023-06-08,2023-06-30,125.0,125.0,long,0.6260343158950996,0.3739656841049004,7.925,7.05,4.725,8.2,14.975,12.103063385266855,-2.871936614733144,-0.19178207777850714
MSFT,2023-05-30,2023-06-08,2023-06-30,330.0,330.0,long,0.8094523694174306,0.1905476305825694,10.0,7.525,4.55,8.325,17.525,10.148832896721713,-7.376167103278286,-0.4208939859217282
NIO,2023-05-30,2023-06-08,2023-06-30,7.5,7.5,short,0.9095622600889048,0.09043773991109516,0.64,0.69,0.84,0.53,1.33,1.6801452910841164,-0.3501452910841163,-0.26326713615347086
SOFI,2023-05-30,2023-06-08,2023-06-30,6.0,6.0,long,0.2968244358128264,0.7031755641871735,0.455,0.42000000000000004,2.18,0.045,0.875,1.3103020746655505,0.4353020746655505,0.4974880853320577
TSLA,2023-05-30,2023-06-08,2023-06-30,200.0,200.0,long,0.4702224349141081,0.5297775650858919,13.15,11.3,37.125,1.52,24.450000000000003,34.20044563536611,9.750445635366106,0.398791232530311
AAPL,2023-05-31,2023-06-09,2023-06-30,175.0,175.0,long,0.87119634682323,0.12880365317677,6.575,3.175,7.525,1.085,9.75,10.15061766800376,0.4006176680037594,0.04108899159012917
BABA,2023-05-31,2023-06-09,2023-06-30,80.0,80.0,long,0.271888247834235,0.728111752165765,3.825,3.9,6.75,0.965,7.725,5.098220162851969,-2.626779837148031,-0.3400362248735315
F,2023-05-31,2023-06-09,2023-06-30,12.0,12.0,long,0.3270599459794517,0.6729400540205484,0.505,0.475,1.83,0.035,0.98,1.2100771319541535,0.23007713195415347,0.2347725836266872
INTC,2023-05-31,2023-06-09,2023-06-30,31.0,31.0,long,0.46695400749117794,0.533045992508822,1.795,1.09,1.33,0.91,2.885,2.2820588153848793,-0.6029411846151205,-0.2089917451005617
MARA,2023-05-31,2023-06-09,2023-06-30,10.0,10.0,long,0.24500079250869142,0.7549992074913086,1.05,1.38,0.62,1.34,2.4299999999999997,2.1330110062912486,-0.2969889937087511,-0.12221769288425972
META,2023-05-31,2023-06-09,2023-06-30,265.0,265.0,long,0.6968580034116741,0.30314199658832586,10.5,9.45,7.775,7.175,19.95,14.88609404261046,-5.063905957389538,-0.25382987255085404
MSFT,2023-05-31,2023-06-09,2023-06-30,330.0,330.0,long,0.7721697218675816,0.2278302781324184,9.0,8.05,4.975,7.575,17.05,10.932888629309716,-6.117111370690285,-0.3587748604510431
F,2023-06-01,2023-06-12,2023-06-30,12.0,12.0,long,0.7345496265125742,0.26545037348742584,0.515,0.39,1.835,0.035,0.905,2.390196618333235,1.4851966183332348,1.6411012357273311
SOFI,2023-06-01,2023-06-12,2023-06-30,7.0,7.0,long,0.43795572395516696,0.562044276044833,0.46499999999999997,0.625,2.245,0.07,1.0899999999999999,2.373344589530287,1.2833445895302873,1.1773803573672361
F,2023-06-02,2023-06-13,2023-06-30,12.5,12.5,long,0.13360108815920424,0.8663989118407958,0.395,0.45999999999999996,1.6949999999999998,0.045,0.855,0.5626389806099337,-0.2923610193900663,-0.3419427127369197
MARA,2023-06-02,2023-06-13,2023-06-30,10.0,10.0,short,0.40797147588386434,0.5920285241161356,1.135,1.21,0.635,1.0550000000000002,2.3449999999999998,1.745708325204887,0.5992916747951127,0.25556148178896065
PLTR,2023-06-02,2023-06-13,2023-06-30,14.5,14.5,long,0.9059821443758193,0.09401785562418075,1.085,1.0350000000000001,1.875,0.43,2.12,3.4019595578513018,1.2819595578513017,0.6046979046468404
SOFI,2023-06-02,2023-06-13,2023-06-30,7.0,7.0,long,0.6076818964900111,0.39231810350998886,0.535,0.49,2.6,0.08499999999999999,1.025,3.096807503080395,2.0718075030803953,2.0212756127613614
META,2023-06-06,2023-06-15,2023-07-07,270.0,270.0,long,0.9359721057906151,0.06402789420938493,10.3,7.775,15.825,3.7249999999999996,18.075000000000003,26.546943309658037,8.471943309658034,0.46871055655092847
MSFT,2023-06-06,2023-06-15,2023-07-07,335.0,335.0,long,0.9679181145699296,0.0320818854300704,7.425,6.825,16.6,2.795,14.25,31.023723074223557,16.773723074223557,1.1771033736297234
NFLX,2023-06-06,2023-06-15,2023-07-07,400.0,400.0,long,0.18228875340940312,0.8177112465905969,16.225,14.9,48.6,2.3,31.125,20.92370390031846,-10.201296099681539,-0.32775248513033056
AMZN,2023-06-07,2023-06-16,2023-07-07,121.0,121.0,long,0.5464341027638258,0.45356589723617424,4.45,3.7,6.199999999999999,1.37,8.15,7.5735169693717195,-0.5764830306282809,-0.07073411418751913
MSFT,2023-06-07,2023-06-16,2023-07-07,325.0,325.0,long,0.9413687576471623,0.058631242352837676,7.475,7.575,20.075,1.605,15.05,38.23573537840952,23.18573537840952,1.5405804238145862
NFLX,2023-06-07,2023-06-16,2023-07-07,400.0,400.0,long,0.13506291876525564,0.8649370812347443,16.799999999999997,15.35,36.175,3.575,32.15,15.826494858808887,-16.323505141191113,-0.50772955338075
F,2023-06-08,2023-06-20,2023-07-07,13.5,13.5,long,0.2849699361050581,0.7150300638949418,0.535,0.385,0.88,0.10500000000000001,0.92,0.6106442914739978,-0.30935570852600225,-0.33625620491956765
META,2023-06-08,2023-06-20,2023-07-07,265.0,265.0,long,0.9483362217111976,0.05166377828880242,9.15,8.2,21.9,1.73,17.35,39.569939073865015,22.219939073865014,1.280688131058502
PLTR,2023-06-08,2023-06-20,2023-07-07,15.0,15.0,long,0.8794143106068666,0.12058568939313341,1.2650000000000001,1.02,1.375,0.535,2.285,2.3287200395577847,0.043720039557784585,0.019133496524194566
AMZN,2023-06-09,2023-06-21,2023-07-07,123.0,123.0,long,0.7976251127492825,0.2023748872507175,4.25,3.4749999999999996,4.1,1.9899999999999998,7.725,6.839452501855046,-0.8855474981449536,-0.11463398034238882
AMZN,2023-06-09,2023-06-21,2023-07-07,123.0,123.0,long,0.7976251127492825,0.2023748872507175,4.25,3.4749999999999996,4.1,1.9899999999999998,7.725,6.839452501855046,-0.8855474981449536,-0.11463398034238882
AMZN,2023-06-09,2023-06-21,2023-07-14,123.0,123.0,long,0.8884215957861563,0.11157840421384368,4.8,3.875,4.75,2.525,8.675,8.257499420711321,-0.4175005792886797,-0.048126867929530796
AMZN,2023-06-09,2023-06-21,2023-07-14,123.0,123.0,long,0.8884215957861563,0.11157840421384368,4.8,3.875,4.75,2.525,8.675,8.257499420711321,-0.4175005792886797,-0.048126867929530796
F,2023-06-09,2023-06-21,2023-07-07,13.5,13.5,long,0.7103504831572955,0.28964951684270446,0.63,0.325,0.6799999999999999,0.135,0.9550000000000001,0.8471265031350369,-0.10787349686496317,-0.11295654121985671
PLTR,2023-06-09,2023-06-21,2023-07-07,15.0,15.0,long,0.77159926480631,0.22840073519368997,1.165,1.09,0.67,0.98,2.255,1.463728362282421,-0.7912716377175788,-0.3508965134002567
SOFI,2023-06-09,2023-06-21,2023-07-07,8.0,8.0,long,0.7973689575212218,0.20263104247877817,0.705,0.515,0.9,0.24,1.22,1.3570643385586025,0.13706433855860256,0.11234781849065784
AMD,2023-06-13,2023-06-23,2023-07-14,125.0,125.0,long,0.1992158433107014,0.8007841566892986,6.550000000000001,6.575,0.825,15.524999999999999,13.125,25.146410884763956,12.021410884763956,0.9159170197915395
RIVN,2023-06-13,2023-06-23,2023-07-14,15.0,15.0,long,0.5956519176357534,0.4043480823642466,1.47,1.205,0.47,1.9049999999999998,2.675,2.2194090229512056,-0.45559097704879425,-0.1703143839434745
TSLA,2023-06-13,2023-06-23,2023-07-14,260.0,260.0,long,0.5437062062766872,0.4562937937233128,16.6,16.950000000000003,12.95,15.55,33.550000000000004,28.274670415278585,-5.275329584721419,-0.15723784157142826
MARA,2023-06-14,2023-06-26,2023-07-14,9.5,9.5,long,0.8885157724455058,0.11148422755449416,1.1,1.045,2.515,0.255,2.145,4.415856668754263,2.2708566687542633,1.058674437647675
TSLA,2023-06-14,2023-06-26,2023-07-14,255.0,255.0,long,0.4834165950022541,0.5165834049977459,18.174999999999997,15.425,7.85,20.975,33.599999999999994,30.617878139139325,-2.982121860860669,-0.08875362681132945
F,2023-06-15,2023-06-27,2023-07-14,14.5,14.5,long,0.3054285895511872,0.6945714104488128,0.505,0.485,0.325,0.385,0.99,0.7404445263875518,-0.24955547361244823,-0.25207623597216994
TSLA,2023-06-15,2023-06-27,2023-07-14,255.0,255.0,long,0.5511693992883518,0.44883060071164815,17.65,15.875,10.125,14.35,33.525,24.20154114946648,-9.32345885053352,-0.27810466369973214
F,2023-06-16,2023-06-28,2023-07-21,14.0,14.0,long,0.9596964766603463,0.0403035233396537,0.8200000000000001,0.315,0.96,0.14500000000000002,1.135,1.2962829440001624,0.1612829440001624,0.14209951013230168
F,2023-06-16,2023-06-28,2023-07-14,14.5,14.5,long,0.4265351082356534,0.5734648917643466,0.45999999999999996,0.46499999999999997,0.525,0.225,0.9249999999999999,0.706967681748321,-0.2180323182516789,-0.23571061432613938
MARA,2023-06-16,2023-06-28,2023-07-14,10.0,10.0,long,0.6971759468688121,0.3028240531311879,0.965,1.09,3.25,0.15,2.055,4.910781977932268,2.8557819779322675,1.3896749284341934
MARA,2023-06-16,2023-06-28,2023-07-14,10.0,10.0,long,0.6971759468688121,0.3028240531311879,0.965,1.09,3.25,0.15,2.055,4.910781977932268,2.8557819779322675,1.3896749284341934
MARA,2023-06-16,2023-06-28,2023-07-21,10.0,10.0,long,0.8662840092725662,0.1337159907274338,1.1099999999999999,1.25,3.375,0.265,2.36,6.283073878044704,3.9230738780447045,1.6623194398494512
MARA,2023-06-16,2023-06-28,2023-07-21,10.0,10.0,long,0.8662840092725662,0.1337159907274338,1.1099999999999999,1.25,3.375,0.265,2.36,6.283073878044704,3.9230738780447045,1.6623194398494512
NFLX,2023-06-16,2023-06-28,2023-07-21,430.0,430.0,long,0.11043545995391624,0.8895645400460838,25.875,22.6,21.549999999999997,20.575,48.475,43.71641198724904,-4.7585880127509625,-0.09816581769470784
NIO,2023-06-16,2023-06-28,2023-07-21,9.0,9.0,long,0.6546601582616914,0.34533984173830856,0.96,0.505,0.86,0.325,1.4649999999999999,1.1847671889968403,-0.28023281100315955,-0.19128519522399973
PLTR,2023-06-16,2023-06-28,2023-07-21,16.0,16.0,long,0.4472576650940949,0.5527423349059051,1.47,1.11,0.67,1.37,2.58,2.286049365445548,-0.29395063455445225,-0.11393435447846986
SOFI,2023-06-16,2023-06-28,2023-07-14,8.5,8.5,long,0.7275583387417504,0.27244166125824965,0.81,0.6799999999999999,0.7,0.33999999999999997,1.49,1.1398126762888101,-0.3501873237111899,-0.23502504947059724
SOFI,2023-06-16,2023-06-28,2023-07-21,9.0,9.0,long,0.6728846877810922,0.32711531221890777,0.635,1.0150000000000001,0.54,0.66,1.6500000000000001,1.2951219980515971,-0.354878001948403,-0.21507757693842605
TSLA,2023-06-16,2023-06-28,2023-07-14,260.0,260.0,long,0.896494503672168,0.10350549632783201,17.325,16.025,10.375,13.774999999999999,33.349999999999994,20.871581617075176,-12.478418382924819,-0.3741654687533679
TSLA,2023-06-16,2023-06-28,2023-07-14,260.0,260.0,long,0.896494503672168,0.10350549632783201,17.325,16.025,10.375,13.774999999999999,33.349999999999994,20.871581617075176,-12.478418382924819,-0.3741654687533679
TSLA,2023-06-16,2023-06-28,2023-07-21,260.0,260.0,long,0.916405229563663,0.08359477043633701,20.625,19.075000000000003,14.149999999999999,17.275,39.7,27.965312474522975,-11.734687525477028,-0.2955840686518143
TSLA,2023-06-16,2023-06-28,2023-07-21,260.0,260.0,long,0.916405229563663,0.08359477043633701,20.625,19.075000000000003,14.149999999999999,17.275,39.7,27.965312474522975,-11.734687525477028,-0.2955840686518143
F,2023-06-20,2023-06-29,2023-07-21,14.0,14.0,long,0.9185569526808167,0.08144304731918328,0.67,0.365,1.085,0.11499999999999999,1.0350000000000001,1.5661350996553312,0.531135099655331,0.5131740093288222
INTC,2023-06-20,2023-06-29,2023-07-21,35.0,35.0,long,0.6449759777279145,0.3550240222720855,1.64,1.52,0.405,2.38,3.16,2.25993872070146,-0.9000612792985403,-0.28482951876536083
NFLX,2023-06-20,2023-06-29,2023-07-21,435.0,435.0,long,0.13384943806414126,0.8661505619358587,24.425,22.9,18.375,23.85,47.325,47.45646419814775,0.13146419814774646,0.002777901704125651
NIO,2023-06-20,2023-06-29,2023-07-21,9.0,9.0,long,0.8191465307627664,0.18085346923723356,0.905,0.515,0.76,0.355,1.42,1.15384662053753,-0.26615337946247,-0.1874319573679366
PLTR,2023-06-20,2023-06-29,2023-07-21,16.0,16.0,long,0.2722077521525018,0.7277922478474982,1.15,1.2850000000000001,0.6,1.3849999999999998,2.435,2.2559087030913476,-0.17909129690865244,-0.07354878723147944
RIVN,2023-06-20,2023-06-29,2023-07-21,15.0,15.0,long,0.7241742866528944,0.2758257133471056,1.86,1.1,1.69,0.675,2.96,2.448639285779699,-0.5113607142203009,-0.17275699804739897
TSLA,2023-06-20,2023-06-29,2023-07-21,275.0,275.0,long,0.7047619302603183,0.2952380697396817,21.125,20.575,9.2,25.975,41.7,28.341426527405815,-13.358573472594188,-0.3203494837552563
F,2023-06-21,2023-06-30,2023-07-21,14.0,14.0,long,0.6588257186258157,0.34117428137418426,0.505,0.435,1.245,0.07500000000000001,0.94,1.582073443056852,0.642073443056852,0.6830568543158
NFLX,2023-06-21,2023-06-30,2023-07-21,425.0,425.0,long,0.07243116438360019,0.9275688356163998,23.1,21.775,30.0,13.2,44.875,29.45408600076949,-15.42091399923051,-0.3436415375873094
NIO,2023-06-21,2023-06-30,2023-07-21,9.0,9.0,long,0.6643991014999805,0.3356008985000195,0.715,0.605,0.965,0.245,1.3199999999999998,1.363046487968367,0.043046487968367186,0.03261097573361151
F,2023-06-22,2023-07-03,2023-07-21,14.0,14.0,long,0.8437518548458175,0.1562481451541825,0.575,0.365,1.3599999999999999,0.055,0.94,1.8980487539526236,0.9580487539526237,1.0192008020772594
NIO,2023-06-22,2023-07-03,2023-07-21,9.0,9.0,long,0.3676272384552323,0.6323727615447676,0.605,0.64,1.1949999999999998,0.155,1.245,1.0947192000700046,-0.15028079992999555,-0.12070746982328959
F,2023-06-23,2023-07-05,2023-07-21,14.0,14.0,long,0.35543874771881284,0.6445612522811872,0.485,0.415,1.44,0.055,0.8999999999999999,1.0266723653569836,0.12667236535698367,0.14074707261887076
F,2023-06-23,2023-07-05,2023-07-21,14.0,14.0,long,0.35543874771881284,0.6445612522811872,0.485,0.415,1.44,0.055,0.8999999999999999,1.0266723653569836,0.12667236535698367,0.14074707261887076
F,2023-06-23,2023-07-05,2023-07-28,14.0,14.0,long,0.9383688486046894,0.06163115139531061,0.645,0.575,1.525,0.14500000000000002,1.22,2.7256822644191967,1.5056822644191967,1.2341657905075383
F,2023-06-23,2023-07-05,2023-07-28,14.0,14.0,long,0.9383688486046894,0.06163115139531061,0.645,0.575,1.525,0.14500000000000002,1.22,2.7256822644191967,1.5056822644191967,1.2341657905075383
F,2023-06-26,2023-07-06,2023-07-28,14.0,14.0,long,0.9022564302587502,0.09774356974124976,0.6799999999999999,0.52,1.225,0.21000000000000002,1.2,1.9978341442326055,0.7978341442326056,0.6648617868605047
F,2023-06-27,2023-07-07,2023-07-28,14.5,14.5,long,0.8341160290711626,0.16588397092883744,0.575,0.615,0.8200000000000001,0.325,1.19,1.5198492579094165,0.32984925790941655,0.27718425034404753
META,2023-06-27,2023-07-07,2023-07-28,285.0,285.0,long,0.09399329689746849,0.9060067031025315,17.175,13.9,18.825,12.375,31.075000000000003,28.266749382757602,-2.8082506172424004,-0.09037009226846018
F,2023-06-28,2023-07-10,2023-07-28,15.0,15.0,long,0.8215998706214003,0.17840012937859973,0.505,0.7,0.54,0.45999999999999996,1.205,1.1999110520090335,-0.005088947990966597,-0.00422319335349925
TSLA,2023-06-28,2023-07-10,2023-07-28,255.0,255.0,long,0.24457027354140992,0.7554297264585901,18.200000000000003,16.15,23.1,8.025,34.35,23.55696165520508,-10.793038344794923,-0.3142078120755436
META,2023-06-29,2023-07-11,2023-07-28,280.0,280.0,long,0.1404332548293329,0.8595667451706671,16.35,13.5,26.65,7.275,29.85,20.659569438380537,-9.190430561619465,-0.3078871209922769
SOFI,2023-07-03,2023-07-13,2023-08-04,8.5,8.5,short,0.7395701910984184,0.2604298089015816,0.785,0.715,1.1549999999999998,0.48,1.5,1.8944871187687866,-0.3944871187687866,-0.2629914125125244
INTC,2023-07-05,2023-07-14,2023-08-04,33.0,33.0,short,0.5305223644573526,0.46947763554264743,1.395,1.8,1.5950000000000002,1.45,3.1950000000000003,3.146350489089918,0.048649510910082405,0.015226763978116557
SOFI,2023-07-05,2023-07-14,2023-08-04,8.5,8.5,short,0.7459721759487586,0.25402782405124136,0.675,0.755,1.09,0.495,1.4300000000000002,1.960751599585298,-0.5307515995852978,-0.37115496474496346
AAPL,2023-07-06,2023-07-17,2023-08-04,190.0,190.0,short,0.8745788056882892,0.12542119431171084,6.574999999999999,3.825,6.875,2.545,10.399999999999999,10.378510712305157,0.021489287694841153,0.002066277662965496
